label,y,x,area_px,major_axis_px,minor_axis_px,eccentricity,orientation_deg,mean_intensity,max_intensity,mean_z,max_z,bbox_min_y,bbox_min_x,bbox_max_y,bbox_max_x,radius_px
61,676.4346023688663,555.6587986463621,25,7.882567025713273,3.9738567016360578,0.8636264335916574,-82.96652570064875,472.79998779296875,2641.0,74.6189193725586,440.27386474609375,675,553,679,561,185.109375
62,681.1950819672131,220.71311475409837,10,4.0,3.149603149604724,0.6164414002968978,45.0,122.0,177.0,8.077829360961914,13.104392051696777,680,219,684,223,356.95196533203125
63,690.4888049258326,227.78477469913238,49,16.33811381658504,3.869785706526757,0.9715446866221125,36.22580761446243,145.83673095703125,285.0,11.012749671936035,23.510822296142578,684,223,698,234,355.7554626464844
64,717.1540372670808,171.0310559006211,5,2.5298221281347035,2.5298221281347035,0.0,-45.0,161.0,243.0,18.05611801147461,27.923917770385742,716,170,719,173,418.70184326171875
65,730.6472929936306,792.0425955414013,19,6.27506632630675,3.833479458809703,0.7917026722706746,-37.931969100926466,132.2105255126953,334.0,16.22327995300293,50.24956130981445,728,790,734,795,372.447265625
66,736.821014686919,460.0118818347763,133,21.053291891894375,8.421227815056287,0.91651698274544,71.90789241507036,1795.879638671875,33853.0,286.4024658203125,5702.98828125,732,451,742,473,249.6448516845703
67,745.5259631490787,118.8036013400335,30,10.345639486877944,4.038559870767555,0.9206608227932703,30.71806768568956,318.3999938964844,1223.0,38.36503601074219,160.39390563964844,740,115,749,122,478.16571044921875
68,757.9716312056737,638.049645390071,5,2.5298221281347035,2.5298221281347035,0.0,-45.0,84.5999984741211,95.0,6.61000919342041,7.958991050720215,757,637,760,640,294.5267333984375
69,760.9812834224599,632.9866310160428,5,2.5298221281347035,2.5298221281347035,0.0,-45.0,74.80000305175781,78.0,5.814110279083252,6.407662391662598,760,632,763,635,295.10943603515625
70,767.4130843826892,607.1482124764799,42,10.797124569248234,4.9718359979318665,0.8876712286714514,-65.5743351770405,164.5,421.0,21.407855987548828,65.0883560180664,765,602,771,613,291.35430908203125
71,775.4984031561149,418.0862295697915,46,15.401911915363788,4.438874252046004,0.957569392710007,66.60552859287033,115.71739196777344,212.0,10.656954765319824,23.607175827026367,772,413,780,427,300.46954345703125
72,775.9595314164004,66.29641462548811,13,5.65685424949238,2.9831876045638936,0.849643155168251,39.80557109226519,216.6923065185547,637.0,25.56838607788086,82.28787231445312,774,64,779,69,537.3345947265625
73,798.2245007992886,363.29984203407145,174,27.227869473663738,8.4477817119484,0.9506509865607303,57.43642727849557,1215.160888671875,21025.0,158.94102478027344,2831.242431640625,792,352,808,378,344.75885009765625
74,826.9319938176197,483.8918083462133,5,2.5298221281347035,2.5298221281347035,0.0,-45.0,129.39999389648438,231.0,15.749361038208008,32.88142395019531,826,483,829,486,337.60546875
75,849.0502866428926,941.7569177989437,46,10.69717588881986,5.5812873307420166,0.8530963862201828,-65.95609814969151,481.5869445800781,3131.0,61.45783615112305,418.8587646484375,848,936,855,947,560.8707275390625
76,852.4829545454545,598.4779829545455,12,3.8297084310253524,3.8297084310253524,0.0,-45.0,117.33333587646484,173.0,13.714644432067871,23.101308822631836,851,597,855,601,372.3170166015625
77,861.4743096423721,264.03655500226347,39,10.491668905402724,4.893054015285302,0.8845870154102673,33.329955744596205,226.56410217285156,1164.0,25.841644287109375,152.30001831054688,858,260,867,268,451.2528991699219
78,910.3591549295775,841.8529929577464,11,4.967994363003793,2.848231107005645,0.8193342786072867,-59.305229832982604,103.2727279663086,159.0,10.154152870178223,17.67165756225586,909,840,913,845,534.515625
79,972.9834938101789,742.4924346629987,8,3.4641016151377544,2.8284271247461903,0.5773502691896258,90.0,90.875,135.0,8.481720924377441,14.434102058410645,972,741,975,745,534.1524658203125
80,978.7855878542363,403.0542508348388,114,17.182814410611584,8.825374698930565,0.8580199463624198,62.4283215486583,480.7105407714844,3647.0,60.60002899169922,487.7917175292969,974,394,985,412,501.58380126953125
81,1036.788933482466,644.1869201921179,73,12.5982669720571,7.597995233208825,0.7976667627686819,-84.24280621078286,416.41094970703125,2201.0,52.66571807861328,293.4034729003906,1033,637,1041,651,560.1110229492188
82,1041.7561327561327,300.2178932178932,8,4.898979485566356,1.9364916731037085,0.9185586535436918,90.0,173.25,334.0,25.23017120361328,52.44165802001953,1041,298,1043,303,589.4862670898438
