frame,0.7GPa_3.0-8.0,0.7GPa_4.0-9.0,0.7GPa_5.0-10.0,0.7GPa_6.0-11.0,0.7GPa_7.0-12.0,0.7GPa_8.0-13.0,0.7GPa_9.0-14.0,0.7GPa_10.0-15.0,0.7GPa_11.0-16.0,0.7GPa_12.0-17.0,0.7GPa_13.0-18.0,0.7GPa_14.0-19.0,0.7GPa_15.0-20.0,0.7GPa_16.0-21.0,0.7GPa_17.0-22.0,0.7GPa_18.0-23.0,1GPa_3.0-8.0,1GPa_4.0-9.0,1GPa_5.0-10.0,1GPa_6.0-11.0,1GPa_7.0-12.0,1GPa_8.0-13.0,1GPa_9.0-14.0,1GPa_10.0-15.0,1GPa_11.0-16.0,1GPa_12.0-17.0,1GPa_13.0-18.0,1GPa_14.0-19.0,1GPa_15.0-20.0,1GPa_16.0-21.0,1GPa_17.0-22.0,1GPa_18.0-23.0,1.3GPa_3.0-8.0,1.3GPa_4.0-9.0,1.3GPa_5.0-10.0,1.3GPa_6.0-11.0,1.3GPa_7.0-12.0,1.3GPa_8.0-13.0,1.3GPa_9.0-14.0,1.3GPa_10.0-15.0,1.3GPa_11.0-16.0,1.3GPa_12.0-17.0,1.3GPa_13.0-18.0,1.3GPa_14.0-19.0,1.3GPa_15.0-20.0,1.3GPa_16.0-21.0,1.3GPa_17.0-22.0,1.3GPa_18.0-23.0,1.5GPa_3.0-8.0,1.5GPa_4.0-9.0,1.5GPa_5.0-10.0,1.5GPa_6.0-11.0,1.5GPa_7.0-12.0,1.5GPa_8.0-13.0,1.5GPa_9.0-14.0,1.5GPa_10.0-15.0,1.5GPa_11.0-16.0,1.5GPa_12.0-17.0,1.5GPa_13.0-18.0,1.5GPa_14.0-19.0,1.5GPa_15.0-20.0,1.5GPa_16.0-21.0,1.5GPa_17.0-22.0,1.5GPa_18.0-23.0,2.3GPa_3.0-8.0,2.3GPa_4.0-9.0,2.3GPa_5.0-10.0,2.3GPa_6.0-11.0,2.3GPa_7.0-12.0,2.3GPa_8.0-13.0,2.3GPa_9.0-14.0,2.3GPa_10.0-15.0,2.3GPa_11.0-16.0,2.3GPa_12.0-17.0,2.3GPa_13.0-18.0,2.3GPa_14.0-19.0,2.3GPa_15.0-20.0,2.3GPa_16.0-21.0,2.3GPa_17.0-22.0,2.3GPa_18.0-23.0,2.4GPa_decomp_3.0-8.0,2.4GPa_decomp_4.0-9.0,2.4GPa_decomp_5.0-10.0,2.4GPa_decomp_6.0-11.0,2.4GPa_decomp_7.0-12.0,2.4GPa_decomp_8.0-13.0,2.4GPa_decomp_9.0-14.0,2.4GPa_decomp_10.0-15.0,2.4GPa_decomp_11.0-16.0,2.4GPa_decomp_12.0-17.0,2.4GPa_decomp_13.0-18.0,2.4GPa_decomp_14.0-19.0,2.4GPa_decomp_15.0-20.0,2.4GPa_decomp_16.0-21.0,2.4GPa_decomp_17.0-22.0,2.4GPa_decomp_18.0-23.0,3.9GPa_3.0-8.0,3.9GPa_4.0-9.0,3.9GPa_5.0-10.0,3.9GPa_6.0-11.0,3.9GPa_7.0-12.0,3.9GPa_8.0-13.0,3.9GPa_9.0-14.0,3.9GPa_10.0-15.0,3.9GPa_11.0-16.0,3.9GPa_12.0-17.0,3.9GPa_13.0-18.0,3.9GPa_14.0-19.0,3.9GPa_15.0-20.0,3.9GPa_16.0-21.0,3.9GPa_17.0-22.0,3.9GPa_18.0-23.0,5GPa_3.0-8.0,5GPa_4.0-9.0,5GPa_5.0-10.0,5GPa_6.0-11.0,5GPa_7.0-12.0,5GPa_8.0-13.0,5GPa_9.0-14.0,5GPa_10.0-15.0,5GPa_11.0-16.0,5GPa_12.0-17.0,5GPa_13.0-18.0,5GPa_14.0-19.0,5GPa_15.0-20.0,5GPa_16.0-21.0,5GPa_17.0-22.0,5GPa_18.0-23.0,6.2GPa_3.0-8.0,6.2GPa_4.0-9.0,6.2GPa_5.0-10.0,6.2GPa_6.0-11.0,6.2GPa_7.0-12.0,6.2GPa_8.0-13.0,6.2GPa_9.0-14.0,6.2GPa_10.0-15.0,6.2GPa_11.0-16.0,6.2GPa_12.0-17.0,6.2GPa_13.0-18.0,6.2GPa_14.0-19.0,6.2GPa_15.0-20.0,6.2GPa_16.0-21.0,6.2GPa_17.0-22.0,6.2GPa_18.0-23.0,6.6GPa_3.0-8.0,6.6GPa_4.0-9.0,6.6GPa_5.0-10.0,6.6GPa_6.0-11.0,6.6GPa_7.0-12.0,6.6GPa_8.0-13.0,6.6GPa_9.0-14.0,6.6GPa_10.0-15.0,6.6GPa_11.0-16.0,6.6GPa_12.0-17.0,6.6GPa_13.0-18.0,6.6GPa_14.0-19.0,6.6GPa_15.0-20.0,6.6GPa_16.0-21.0,6.6GPa_17.0-22.0,6.6GPa_18.0-23.0,7.4GPa_3.0-8.0,7.4GPa_4.0-9.0,7.4GPa_5.0-10.0,7.4GPa_6.0-11.0,7.4GPa_7.0-12.0,7.4GPa_8.0-13.0,7.4GPa_9.0-14.0,7.4GPa_10.0-15.0,7.4GPa_11.0-16.0,7.4GPa_12.0-17.0,7.4GPa_13.0-18.0,7.4GPa_14.0-19.0,7.4GPa_15.0-20.0,7.4GPa_16.0-21.0,7.4GPa_17.0-22.0,7.4GPa_18.0-23.0,8.5GPa_3.0-8.0,8.5GPa_4.0-9.0,8.5GPa_5.0-10.0,8.5GPa_6.0-11.0,8.5GPa_7.0-12.0,8.5GPa_8.0-13.0,8.5GPa_9.0-14.0,8.5GPa_10.0-15.0,8.5GPa_11.0-16.0,8.5GPa_12.0-17.0,8.5GPa_13.0-18.0,8.5GPa_14.0-19.0,8.5GPa_15.0-20.0,8.5GPa_16.0-21.0,8.5GPa_17.0-22.0,8.5GPa_18.0-23.0,9.8GPa_3.0-8.0,9.8GPa_4.0-9.0,9.8GPa_5.0-10.0,9.8GPa_6.0-11.0,9.8GPa_7.0-12.0,9.8GPa_8.0-13.0,9.8GPa_9.0-14.0,9.8GPa_10.0-15.0,9.8GPa_11.0-16.0,9.8GPa_12.0-17.0,9.8GPa_13.0-18.0,9.8GPa_14.0-19.0,9.8GPa_15.0-20.0,9.8GPa_16.0-21.0,9.8GPa_17.0-22.0,9.8GPa_18.0-23.0,10.4GPa_3.0-8.0,10.4GPa_4.0-9.0,10.4GPa_5.0-10.0,10.4GPa_6.0-11.0,10.4GPa_7.0-12.0,10.4GPa_8.0-13.0,10.4GPa_9.0-14.0,10.4GPa_10.0-15.0,10.4GPa_11.0-16.0,10.4GPa_12.0-17.0,10.4GPa_13.0-18.0,10.4GPa_14.0-19.0,10.4GPa_15.0-20.0,10.4GPa_16.0-21.0,10.4GPa_17.0-22.0,10.4GPa_18.0-23.0,12.8GPa_3.0-8.0,12.8GPa_4.0-9.0,12.8GPa_5.0-10.0,12.8GPa_6.0-11.0,12.8GPa_7.0-12.0,12.8GPa_8.0-13.0,12.8GPa_9.0-14.0,12.8GPa_10.0-15.0,12.8GPa_11.0-16.0,12.8GPa_12.0-17.0,12.8GPa_13.0-18.0,12.8GPa_14.0-19.0,12.8GPa_15.0-20.0,12.8GPa_16.0-21.0,12.8GPa_17.0-22.0,12.8GPa_18.0-23.0,13.3GPa_3.0-8.0,13.3GPa_4.0-9.0,13.3GPa_5.0-10.0,13.3GPa_6.0-11.0,13.3GPa_7.0-12.0,13.3GPa_8.0-13.0,13.3GPa_9.0-14.0,13.3GPa_10.0-15.0,13.3GPa_11.0-16.0,13.3GPa_12.0-17.0,13.3GPa_13.0-18.0,13.3GPa_14.0-19.0,13.3GPa_15.0-20.0,13.3GPa_16.0-21.0,13.3GPa_17.0-22.0,13.3GPa_18.0-23.0,15.6GPa_3.0-8.0,15.6GPa_4.0-9.0,15.6GPa_5.0-10.0,15.6GPa_6.0-11.0,15.6GPa_7.0-12.0,15.6GPa_8.0-13.0,15.6GPa_9.0-14.0,15.6GPa_10.0-15.0,15.6GPa_11.0-16.0,15.6GPa_12.0-17.0,15.6GPa_13.0-18.0,15.6GPa_14.0-19.0,15.6GPa_15.0-20.0,15.6GPa_16.0-21.0,15.6GPa_17.0-22.0,15.6GPa_18.0-23.0
2.4GPa_decomp_16.0-21.0,0.773374,0.811095,0.80763,0.626862,0.575617,0.647553,0.467385,0.640352,0.774072,0.619203,0.49424,0.442922,0.495637,0.356793,0.566233,0.528271,0.424254,0.61226,0.641195,0.571177,0.56535,0.54698,0.472205,0.465384,0.606006,0.345262,0.231552,0.261759,0.273057,0.636792,0.578786,0.662985,0.786307,0.826589,0.822084,0.666937,0.568824,0.650846,0.486525,0.621197,0.791336,0.636434,0.502772,0.595298,0.730048,0.509802,0.442778,0.304309,0.280113,0.678093,0.611304,0.542234,0.458843,0.539014,0.461841,0.583276,0.623532,0.369251,0.290088,0.24243,0.275034,0.673873,0.667403,0.689074,0.570409,0.684532,0.689289,0.649668,0.678748,0.608303,0.635145,0.440701,0.378297,0.664931,0.625762,0.628967,0.619522,0.487837,0.618869,0.658697,0.781288,0.845267,0.679312,0.564278,0.663553,0.682627,0.641243,0.632444,0.621123,0.725369,0.772035,0.573726,0.46234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.4GPa_decomp_17.0-22.0,0.737002,0.793947,0.549734,0.715253,0.723152,0.741673,0.669616,0.657713,0.763154,0.39985,0.308878,0.309689,0.452506,0.380992,0.62285,0.534333,0.449687,0.532313,0.748269,0.715779,0.728454,0.612099,0.574933,0.440761,0.605045,0.424295,0.373573,0.374793,0.30604,0.661556,0.632594,0.692511,0.753051,0.802196,0.563047,0.709323,0.711896,0.733085,0.677265,0.667669,0.772563,0.448415,0.368162,0.451412,0.66831,0.544047,0.625739,0.414976,0.311531,0.571186,0.733851,0.698537,0.674904,0.653684,0.614106,0.574334,0.680095,0.415579,0.407281,0.32394,0.303482,0.715458,0.664856,0.700365,0.594447,0.648854,0.734612,0.721635,0.719758,0.635981,0.673758,0.533859,0.449339,0.650511,0.661794,0.671411,0.683765,0.581869,0.736958,0.657156,0.599179,0.577918,0.806563,0.746881,0.870094,0.762107,0.656982,0.465463,0.523907,0.536572,0.759711,0.494886,0.329706,0.760906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.4GPa_decomp_18.0-23.0,0.697567,0.763849,0.45738,0.682091,0.787589,0.769371,0.777281,0.69871,0.714197,0.410466,0.305595,0.361536,0.52038,0.422146,0.656005,0.48345,0.479864,0.515095,0.720959,0.675641,0.742013,0.578021,0.566529,0.382949,0.486172,0.434191,0.427845,0.449652,0.238942,0.619604,0.649754,0.671348,0.705725,0.75521,0.461632,0.668791,0.796762,0.767061,0.785343,0.715191,0.715307,0.432254,0.373823,0.465173,0.635778,0.491523,0.654186,0.412123,0.340126,0.51933,0.741844,0.701042,0.764424,0.648838,0.671087,0.56408,0.657345,0.362705,0.394725,0.307624,0.233655,0.658476,0.620107,0.653675,0.538243,0.552282,0.627275,0.605918,0.622268,0.586196,0.630745,0.51645,0.421158,0.607508,0.653134,0.640124,0.652557,0.470279,0.726261,0.449581,0.376471,0.371736,0.858565,0.697663,0.906412,0.684589,0.707953,0.463418,0.552715,0.410924,0.603722,0.539743,0.424206,0.509282,0.800909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.9GPa_3.0-8.0,0.232156,0.225619,0.291506,0.269365,0.236561,0.24475,0.211375,0.27114,0.275949,0.238034,0.241935,0.261449,0.263643,0.209831,0.396097,0.416485,0.863924,0.792481,0.52503,0.538478,0.51977,0.513485,0.48694,0.435543,0.49189,0.366263,0.337756,0.345222,0.327476,0.423508,0.455391,0.457905,0.231664,0.221116,0.271032,0.269387,0.235119,0.244513,0.212401,0.26275,0.285327,0.225263,0.23688,0.250268,0.259352,0.154508,0.40447,0.338023,0.885747,0.734112,0.506451,0.510037,0.433309,0.460487,0.444741,0.535745,0.569968,0.323894,0.287066,0.268724,0.266292,0.455947,0.469859,0.463255,0.567689,0.610391,0.445065,0.475643,0.468418,0.506598,0.492921,0.386841,0.414211,0.532717,0.521104,0.527559,0.528464,0.174881,0.293041,0.248702,0.19741,0.162274,0.185465,0.159814,0.179766,0.151425,0.170519,0.228283,0.234583,0.23912,0.301601,0.281855,0.2253,0.210473,0.241853,0.320437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.9GPa_4.0-9.0,0.745272,0.7244,0.666203,0.654178,0.588844,0.626717,0.510242,0.695266,0.74689,0.675271,0.685586,0.671638,0.635377,0.51055,0.785184,0.7294,0.846082,0.952574,0.761377,0.73702,0.728013,0.737605,0.671897,0.695888,0.768642,0.506117,0.457244,0.490366,0.418591,0.740367,0.804752,0.809029,0.745717,0.719675,0.663607,0.68804,0.595677,0.635123,0.524533,0.670804,0.762093,0.670962,0.694688,0.725257,0.738823,0.508783,0.626998,0.429153,0.77191,0.978224,0.752801,0.71179,0.619452,0.673854,0.636993,0.848976,0.840496,0.450742,0.395699,0.396278,0.371071,0.782308,0.833373,0.818936,0.731395,0.87133,0.725863,0.745111,0.756342,0.794106,0.795805,0.648827,0.565161,0.852646,0.824677,0.816129,0.81603,0.392209,0.61135,0.597585,0.64559,0.60556,0.599784,0.466111,0.57278,0.499143,0.552044,0.730601,0.721535,0.728162,0.781916,0.721987,0.522524,0.644249,0.589828,0.588933,0.753502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.9GPa_5.0-10.0,0.567379,0.63368,0.548728,0.736292,0.838931,0.831298,0.803441,0.722761,0.765407,0.384642,0.262265,0.333262,0.480806,0.531427,0.673833,0.616897,0.672716,0.570639,0.907112,0.869663,0.907753,0.72162,0.749654,0.59015,0.706104,0.747618,0.688254,0.676904,0.467848,0.765493,0.749396,0.823199,0.588799,0.644645,0.546883,0.732295,0.835814,0.823476,0.81333,0.733506,0.764068,0.458978,0.339845,0.462011,0.627095,0.643628,0.707755,0.521357,0.584136,0.612786,0.946647,0.927744,0.960039,0.858234,0.889291,0.740868,0.782287,0.61713,0.593631,0.501079,0.446716,0.808152,0.757823,0.814555,0.770559,0.737957,0.784737,0.745906,0.776024,0.707994,0.790829,0.610214,0.684611,0.765043,0.814119,0.806188,0.806632,0.400748,0.670965,0.364969,0.425109,0.516586,0.758685,0.593346,0.67992,0.520703,0.536152,0.375311,0.438382,0.320086,0.622566,0.452875,0.269205,0.577236,0.728614,0.754113,0.469204,0.681684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.9GPa_6.0-11.0,0.570246,0.579743,0.535288,0.645241,0.725575,0.746166,0.706022,0.666452,0.719181,0.39472,0.315562,0.373907,0.522739,0.609992,0.66997,0.617555,0.665037,0.613607,0.847111,0.90135,0.901023,0.829979,0.822181,0.628301,0.76338,0.738011,0.755975,0.732641,0.555731,0.801778,0.790196,0.806507,0.590874,0.585716,0.536516,0.641623,0.72648,0.751894,0.716028,0.672181,0.722479,0.481998,0.398175,0.491827,0.632397,0.672214,0.708055,0.528671,0.599651,0.634063,0.890539,0.937297,0.914644,0.918605,0.896173,0.748591,0.811604,0.609542,0.610153,0.53067,0.497279,0.802237,0.783048,0.79752,0.775158,0.7631,0.731575,0.74979,0.744319,0.783431,0.79836,0.629555,0.710006,0.767862,0.809748,0.81362,0.815289,0.53079,0.664767,0.471553,0.482363,0.468657,0.658405,0.666884,0.633667,0.574439,0.543548,0.400329,0.489206,0.380608,0.624497,0.449681,0.289176,0.523362,0.696878,0.660202,0.493507,0.67654,0.909599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.9GPa_7.0-12.0,0.479161,0.541232,0.404473,0.617557,0.732637,0.713943,0.717006,0.642025,0.648344,0.286545,0.18962,0.263314,0.413292,0.502244,0.614475,0.529822,0.578584,0.489965,0.794293,0.810075,0.87485,0.745079,0.750534,0.593632,0.633298,0.666189,0.661089,0.654339,0.413108,0.718471,0.708747,0.74055,0.497559,0.545001,0.402885,0.604324,0.731829,0.708011,0.723961,0.645384,0.648111,0.348327,0.27283,0.372615,0.519336,0.574761,0.64744,0.495083,0.522762,0.511493,0.841436,0.858415,0.961398,0.888736,0.897454,0.699776,0.728059,0.527655,0.539488,0.463007,0.40019,0.733543,0.685663,0.725763,0.666056,0.628772,0.66219,0.649932,0.674572,0.673323,0.712605,0.554444,0.653391,0.675158,0.745526,0.733982,0.743234,0.418315,0.653428,0.310377,0.313504,0.364568,0.669587,0.563474,0.676785,0.504833,0.51817,0.302988,0.377745,0.23363,0.511962,0.386415,0.228375,0.42387,0.676984,0.752955,0.419806,0.585735,0.910709,0.916433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.9GPa_8.0-13.0,0.535346,0.535149,0.579985,0.624791,0.604702,0.636095,0.595983,0.613227,0.705109,0.432246,0.318797,0.411924,0.599099,0.711492,0.676634,0.677554,0.56414,0.549201,0.709938,0.798326,0.814135,0.930556,0.89146,0.683863,0.675537,0.646436,0.704983,0.703134,0.638402,0.752365,0.7888,0.788824,0.553278,0.537536,0.576928,0.62179,0.613653,0.650463,0.605798,0.621274,0.706931,0.50589,0.390236,0.502773,0.651716,0.745333,0.705364,0.564402,0.519617,0.550972,0.753407,0.801137,0.788663,0.934126,0.88921,0.762872,0.819424,0.622963,0.622726,0.536335,0.586611,0.772716,0.779701,0.769521,0.722172,0.720299,0.643696,0.683401,0.66849,0.857044,0.813743,0.672401,0.779892,0.775913,0.807959,0.825805,0.827166,0.584573,0.694329,0.4485,0.41382,0.371858,0.592266,0.674592,0.616266,0.610182,0.615023,0.388433,0.489982,0.324586,0.53568,0.40172,0.404665,0.452275,0.595617,0.593452,0.403145,0.590537,0.711967,0.832033,0.816548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.9GPa_9.0-14.0,0.601574,0.608199,0.593005,0.702392,0.688607,0.705302,0.674292,0.678367,0.762923,0.479048,0.367247,0.454213,0.632898,0.707155,0.732486,0.703708,0.589088,0.581526,0.749262,0.813179,0.843163,0.918031,0.882475,0.701131,0.69508,0.648398,0.688936,0.691736,0.589837,0.768915,0.81586,0.818601,0.615983,0.607862,0.590419,0.699563,0.696389,0.713007,0.681959,0.686708,0.765477,0.549168,0.440686,0.548707,0.692911,0.737912,0.734754,0.568475,0.523359,0.592122,0.796063,0.822416,0.833481,0.93319,0.90633,0.793696,0.836998,0.614509,0.618159,0.512754,0.53115,0.800118,0.803744,0.798597,0.718349,0.726038,0.677228,0.694819,0.693442,0.855278,0.837656,0.67854,0.759799,0.796289,0.834355,0.844295,0.846618,0.531846,0.723328,0.443746,0.41198,0.40945,0.684169,0.687843,0.675718,0.603738,0.641834,0.437772,0.542617,0.359846,0.593651,0.480778,0.451016,0.498177,0.648798,0.678764,0.411476,0.641128,0.767711,0.842395,0.860432,0.980237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.9GPa_10.0-15.0,0.515142,0.510531,0.579046,0.527759,0.479942,0.51634,0.41632,0.562742,0.589405,0.549083,0.544917,0.551078,0.54606,0.52907,0.690218,0.638476,0.48989,0.6228,0.670956,0.656441,0.654522,0.714072,0.584767,0.971346,0.762029,0.52697,0.485435,0.459544,0.34654,0.697923,0.736999,0.742,0.517352,0.50701,0.578204,0.554044,0.484791,0.525596,0.428651,0.539834,0.614846,0.525264,0.535243,0.576922,0.604965,0.527227,0.500209,0.413041,0.512388,0.683042,0.675868,0.644383,0.571897,0.665285,0.562338,0.918466,0.794003,0.45911,0.443232,0.402998,0.359557,0.72366,0.761489,0.742745,0.602845,0.759315,0.658088,0.685548,0.691495,0.750977,0.69734,0.699848,0.697501,0.786778,0.752145,0.753061,0.749071,0.436648,0.619571,0.443885,0.553619,0.466999,0.402222,0.350896,0.419234,0.392872,0.409505,0.525001,0.525293,0.547952,0.600018,0.558254,0.455706,0.491465,0.439444,0.401222,0.408498,0.69919,0.565716,0.58263,0.551256,0.648704,0.672333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.9GPa_11.0-16.0,0.331757,0.324689,0.482563,0.57252,0.54963,0.554085,0.536584,0.549167,0.627858,0.336482,0.315559,0.375317,0.489814,0.652249,0.663937,0.691356,0.643137,0.506231,0.7675,0.796548,0.776293,0.833457,0.848941,0.822263,0.791524,0.746894,0.762088,0.712089,0.68333,0.792125,0.78541,0.821436,0.348395,0.328305,0.472089,0.562568,0.547242,0.555461,0.541147,0.556908,0.632361,0.397219,0.36962,0.445047,0.545718,0.746154,0.652069,0.651979,0.680483,0.554588,0.785561,0.794086,0.690126,0.781122,0.779618,0.86809,0.86293,0.712579,0.696635,0.585405,0.66969,0.817563,0.808193,0.819469,0.849798,0.806366,0.72066,0.767257,0.759727,0.840552,0.839823,0.747325,0.936473,0.840565,0.856567,0.866849,0.866987,0.30731,0.453785,0.269976,0.372503,0.339148,0.384917,0.389688,0.338172,0.304209,0.339503,0.293054,0.341021,0.231833,0.486185,0.384359,0.262112,0.349942,0.422904,0.401076,0.470099,0.610653,0.669586,0.70742,0.648625,0.774511,0.754844,0.787594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.9GPa_12.0-17.0,0.305253,0.266337,0.36968,0.571076,0.569907,0.565626,0.594478,0.474637,0.536594,0.292556,0.259688,0.352213,0.523346,0.7115,0.618729,0.627781,0.413699,0.323512,0.59258,0.629286,0.60074,0.688297,0.721392,0.642502,0.623479,0.725961,0.787487,0.659751,0.614954,0.634818,0.654284,0.698131,0.32052,0.265184,0.364474,0.544446,0.567776,0.563915,0.587737,0.510675,0.538195,0.384625,0.327259,0.393918,0.499918,0.710639,0.582499,0.55657,0.428878,0.353921,0.653492,0.666701,0.580665,0.658392,0.665519,0.663249,0.690235,0.803987,0.82897,0.503873,0.593092,0.674289,0.671158,0.677461,0.671703,0.594899,0.533843,0.567394,0.54474,0.708006,0.68699,0.657609,0.795449,0.677887,0.70598,0.727153,0.720966,0.274357,0.387513,0.172785,0.257144,0.221257,0.419476,0.436225,0.264529,0.21465,0.263911,0.206308,0.319568,0.138398,0.402183,0.306164,0.287041,0.253268,0.360032,0.364296,0.296095,0.411044,0.547249,0.6066,0.54158,0.693559,0.672518,0.602176,0.769596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.9GPa_13.0-18.0,0.313984,0.260166,0.37107,0.538725,0.538288,0.535706,0.569806,0.471015,0.522192,0.31094,0.273234,0.362759,0.541072,0.712208,0.605473,0.599723,0.388059,0.314533,0.559317,0.609772,0.57566,0.684315,0.712442,0.618566,0.632323,0.687905,0.796378,0.671876,0.627444,0.615823,0.643611,0.677814,0.327668,0.257186,0.366122,0.517697,0.539876,0.537132,0.563839,0.506781,0.523026,0.404604,0.339678,0.399127,0.501172,0.701351,0.575982,0.550445,0.398876,0.33669,0.616429,0.637728,0.536908,0.632544,0.63527,0.64232,0.68128,0.785401,0.842027,0.51277,0.595672,0.651489,0.657401,0.659285,0.656738,0.581359,0.510983,0.554168,0.527708,0.699523,0.66327,0.63473,0.767334,0.654878,0.686012,0.705227,0.698715,0.275535,0.374499,0.181645,0.236745,0.206521,0.407712,0.444231,0.261215,0.225202,0.286896,0.219134,0.335131,0.145938,0.390855,0.30755,0.319292,0.225784,0.334922,0.347972,0.277232,0.3919,0.505128,0.58299,0.503134,0.685282,0.658229,0.581265,0.762972,0.983176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
