frame,path,two_theta,normalized_intensity,prominence,width_deg,peak_group,group_two_theta,delta_from_group,source_methods,source_count,confidence_tier,tier_score,accepted_standard,raw_intensity,residual_height,conventional_prominence,matched_filter_responses,best_matched_scale,best_matched_response,local_center_height,left_side_rise,right_side_rise,two_sided_contrast,local_noise,local_shape_snr,local_slope,local_curvature,width_estimate_deg,nearest_stronger_peak_deg,likely_shoulder,top_peaks_truncated
9.8GPa,Data/Cell_29_integrated/9p8GPa.xy,13.277084,0.00897456,0.00105317,0.0545311,,,,shoulder,1,C,100.134,0,0.170445,0.00897456,0.00105317,,,0,0.00185435,7.30103e-05,0.00584356,7.30103e-05,0.00551128,0.0132474,-0.0375611,0.00070665,0.0545311,0.0158155,1,0
9.8GPa,Data/Cell_29_integrated/9p8GPa.xy,13.356161,0.000252926,0.000252926,0.0096706,,,,raw,1,C,100,0,0.161136,-0.00132107,0.000252926,,,0,-0.00766308,-0.0056672,-0.00422039,-0.0056672,0.00253768,-2.23322,-0.0340262,-0.000849784,0.0096706,0.0790773,0,0
9.8GPa,Data/Cell_29_integrated/9p8GPa.xy,13.435239,1.355,1.355,0.0663761,328,13.410347,0.0248913,matched;micro;raw;shoulder,4,A,2429.04,1,0.172302,0.0125622,0.0123536,w2:1.355,2,1.355,0.00796347,0.0104872,0.00956815,0.00956815,0.00345808,2.7669,-0.0164004,0.0026367,0.0663761,0.268863,1,0
9.8GPa,Data/Cell_29_integrated/9p8GPa.xy,13.451054,1.82759,1.82759,0,329,13.451058,-3.64175e-06,matched,1,A,2132.31,1,0.17095,0.0124434,0,w3:1.82759;w5:0.747978,3,1.82759,0.00779921,0.0093814,0.0101311,0.0093814,0.00307799,3.0479,-0.00559668,0.00229269,0,0.0158155,0,0
9.8GPa,Data/Cell_29_integrated/9p8GPa.xy,13.466869,0.0052293,0.00230204,0.126167,329,13.451058,0.0158118,residual,1,A,2111.96,1,0.165112,0.00893345,0.00230204,,,0,0.00403734,0.00508485,0.00714421,0.00508485,0.00425234,1.19578,0.00317478,0.000730903,0.126167,0.0158155,0,0
9.8GPa,Data/Cell_29_integrated/9p8GPa.xy,13.514316,5.38928e-05,5.38928e-05,0.00921444,,,,shoulder,1,C,100,0,0.158989,-0.000319746,5.38928e-05,,,0,-0.00623169,-0.00292247,-0.00349949,-0.00349949,0.00290186,-1.20595,0.00813228,-0.00100011,0.00921444,0.0474464,1,0
9.8GPa,Data/Cell_29_integrated/9p8GPa.xy,13.609209,0.550634,0.550634,0.0439068,333,13.624605,-0.0153968,matched;micro;raw;shoulder,4,A,2410.67,1,0.167983,0.00408197,0.00285562,w2:0.496843;w3:0.550634,3,0.550634,0.00285444,0.00612213,0.00273604,0.00273604,0.00270451,1.01166,0.0186393,0.00114471,0.0439068,0.17397,1,0
9.8GPa,Data/Cell_29_integrated/9p8GPa.xy,13.640840,0.00198229,0.000462471,0.0104727,334,13.654971,-0.0141309,raw,1,B,1113.66,1,0.166639,0.00162831,0.000462471,,,0,0.00141686,0.00262489,0.00227449,0.00227449,0.00166565,1.36553,0.0385791,2.11921e-05,0.0104727,0.0316309,0,0
9.8GPa,Data/Cell_29_integrated/9p8GPa.xy,13.719917,0.000448573,0.000448573,0.00933929,336,13.727006,-0.00708873,raw;shoulder,2,B,1200,1,0.167842,-0.000828808,0.000448573,,,0,-0.000666959,0.000514085,-0.000304734,-0.000304734,0.00226163,-0.134741,0.0217379,3.80145e-05,0.00933929,0.0790773,1,0
9.8GPa,Data/Cell_29_integrated/9p8GPa.xy,13.767363,1.03119,1.03119,0,337,13.769559,-0.00219619,matched,1,B,1126.68,1,0.169467,0.000198917,0,w8:1.03119,8,1.03119,0.00318016,0.00412065,0.00456134,0.00412065,0.00160655,2.5649,-0.00317613,-0.00027323,0,0.0316309,0,0
9.8GPa,Data/Cell_29_integrated/9p8GPa.xy,13.798994,0,0.00812823,0.214655,338,13.814797,-0.0158033,bump,1,A,2143.9,1,0.173206,0.00238956,0.00812823,,,0,0.00788665,0.0092343,0.00900635,0.00900635,0.00205187,4.38933,-0.0157104,0.0010399,0.214655,0.0158155,0,0
9.8GPa,Data/Cell_29_integrated/9p8GPa.xy,13.814810,1.78624,1.78624,0.189667,338,13.814797,1.22089e-05,matched;micro;raw;shoulder,4,A,2433.32,1,0.173219,0.00195747,0.0158331,w2:0.882657;w3:1.30345;w5:1.78624,5,1.78624,0.00849616,0.00958994,0.00927713,0.00927713,0.00294347,3.15176,-0.0225407,0.00111746,0.189667,0.379571,1,0
9.8GPa,Data/Cell_29_integrated/9p8GPa.xy,13.925518,0.000611469,0.000611469,0.0357699,,,,shoulder,1,C,100.001,0,0.161739,-0.0124914,0.000611469,,,0,-0.00269211,-0.000958058,0.000231416,-0.000958058,0.00254843,-0.37594,-0.0546386,0.000150344,0.0357699,0.0790773,1,0
9.8GPa,Data/Cell_29_integrated/9p8GPa.xy,14.004595,0.00143644,0.00143644,0.0303548,,,,raw,1,C,100.001,0,0.158945,-0.0173717,0.00143644,,,0,-0.00618396,-0.00226093,0.000216633,-0.00226093,0.00635924,-0.355535,0.00959685,6.33368e-05,0.0303548,0.0158155,1,0
9.8GPa,Data/Cell_29_integrated/9p8GPa.xy,14.020411,0.000749258,0.000749258,0.0361537,344,14.030919,-0.0105078,micro;shoulder,2,B,1200,1,0.158587,-0.0175842,0.000749258,,,0,-0.00671236,-0.00213032,0.000702155,-0.00213032,0.0065646,-0.324516,0.0295408,0.000148583,0.0361537,0.142339,1,0
9.8GPa,Data/Cell_29_integrated/9p8GPa.xy,14.162750,2.88158,2.88158,0,348,14.174773,-0.0120227,matched,1,A,2140.99,1,0.175285,0.000136782,0,w8:2.88158,8,2.88158,0.0124422,0.0147011,0.0157979,0.0147011,0.00385729,3.81126,0.0258177,0.00058916,0,0.0316309,0,0
9.8GPa,Data/Cell_29_integrated/9p8GPa.xy,14.194381,0,8.35433,0.168075,349,14.196527,-0.00214655,bump;matched;micro;raw;residual,5,A,2564.29,1,0.181763,0.00463825,0.0241167,w2:3.85073;w3:5.89472;w5:8.35433,5,8.35433,0.017989,0.0217689,0.0211577,0.0211577,0.00378413,5.59116,-0.000904427,0.00200135,0.168075,1.13871,0,0
9.8GPa,Data/Cell_29_integrated/9p8GPa.xy,14.210196,0.0044163,0.00389396,0.0747549,349,14.196527,0.0136689,shoulder,1,B,1142.22,1,0.181176,0.0044163,0.00389396,,,0,0.0176541,0.0210494,0.0199705,0.0199705,0.00473019,4.22191,-0.013244,0.00250638,0.0747549,0.0158155,1,0
9.8GPa,Data/Cell_29_integrated/9p8GPa.xy,14.305089,8.92998e-05,8.92998e-05,0.0109379,,,,shoulder,1,C,100,0,0.15968,-0.0177996,8.92998e-05,,,0,-0.00941113,-0.0051029,-0.0018245,-0.0051029,0.00634851,-0.803794,-0.0524718,-0.000627877,0.0109379,0.0632619,1,0
9.8GPa,Data/Cell_29_integrated/9p8GPa.xy,14.368351,0.000686093,0.000686093,0.043948,,,,shoulder,1,C,100.001,0,0.158925,-0.0204029,0.000686093,,,0,-0.0122463,-0.00255348,-0.00327858,-0.00327858,0.00922627,-0.355353,0.0321112,-0.000170413,0.043948,0.0790773,1,0
9.8GPa,Data/Cell_29_integrated/9p8GPa.xy,14.447428,0.00135037,0.00135037,0.0347125,,,,shoulder,1,C,100.001,0,0.167869,-0.0126884,0.00135037,,,0,-0.033078,-0.0171092,0.00663517,-0.0171092,0.0329303,-0.519559,0.440592,0.000412687,0.0347125,0.142339,1,0
9.8GPa,Data/Cell_29_integrated/9p8GPa.xy,14.589768,19.8319,19.8319,0.113826,359,14.589767,9.37609e-07,matched;micro;shoulder,3,A,2432.36,1,0.312461,0.128212,0.17399,w2:13.6525;w3:19.8319,3,19.8319,0.119464,0.131055,0.13292,0.131055,0.0116644,11.2355,0.0591888,0.0189524,0.113826,0.0158155,1,0
9.8GPa,Data/Cell_29_integrated/9p8GPa.xy,14.605583,0.0775594,24.2223,0.192546,360,14.607573,-0.00199016,bump;matched;raw;residual,4,A,2493.71,1,0.317406,0.127269,0.277218,w5:24.2223;w8:20.9511,5,24.2223,0.118457,0.135745,0.129573,0.129573,0.018722,6.92089,-0.0122049,0.0178218,0.192546,0.411202,0,0
9.8GPa,Data/Cell_29_integrated/9p8GPa.xy,14.732107,0.000337816,0.000337816,0.025566,,,,shoulder,1,C,100,0,0.174921,-0.00700641,0.000337816,,,0,-0.0362319,-0.000232442,-0.0174614,-0.0174614,0.0301106,-0.579909,-0.491921,-0.00081952,0.025566,0.0790773,1,0
9.8GPa,Data/Cell_29_integrated/9p8GPa.xy,14.811184,0.000417236,0.000417236,0.0307504,,,,shoulder,1,C,100,0,0.161357,-0.0185098,0.000417236,,,0,-0.0127314,0.00120512,-0.00621583,-0.00621583,0.0101846,-0.610317,-0.142354,-4.95234e-05,0.0307504,0.142339,1,0
9.8GPa,Data/Cell_29_integrated/9p8GPa.xy,14.953523,1.51186,1.51186,0.0689979,370,14.953430,9.33659e-05,matched;micro;shoulder,3,A,2337.41,1,0.162488,-0.0128871,0.00355726,w2:1.13017;w3:1.51186,3,1.51186,0.00170819,0.00237164,0.00204145,0.00204145,0.000568668,3.58987,0.00112889,0.000483576,0.0689979,0.34794,1,0
9.8GPa,Data/Cell_29_integrated/9p8GPa.xy,14.969339,0.00283323,0.00283323,0.0703735,370,14.953430,0.0159088,raw,1,B,1129.91,1,0.162606,-0.0126542,0.00283323,,,0,0.00156163,0.00193667,0.00216541,0.00193667,0.000647503,2.99098,0.00434648,0.000446078,0.0703735,0.0158155,0,0
9.8GPa,Data/Cell_29_integrated/9p8GPa.xy,14.985154,1.46677,1.46677,0,371,14.992362,-0.00720774,matched,1,B,1109.04,1,0.161961,-0.0130658,0,w5:1.46677,5,1.46677,0.000727149,0.000944631,0.00159216,0.000944631,0.00124796,0.75694,0.00655314,7.44419e-05,0,0.0158155,0,0
9.8GPa,Data/Cell_29_integrated/9p8GPa.xy,15.032601,0.000936275,0.000936275,0.0170235,,,,raw,1,C,100.001,0,0.161051,-0.013933,0.000936275,,,0,-0.0015957,-0.000965435,-0.000602141,-0.000965435,0.000555923,-1.73663,0.00787909,-0.00020342,0.0170235,0.0474464,0,0
9.8GPa,Data/Cell_29_integrated/9p8GPa.xy,15.048416,5.68781e-05,5.68781e-05,0.0136913,,,,shoulder,1,C,100,0,0.160239,-0.0137113,5.68781e-05,,,0,-0.00185153,-0.00105973,-0.00133329,-0.00133329,0.000510016,-2.61421,0.00809663,-0.00015904,0.0136913,0.0158155,1,0
9.8GPa,Data/Cell_29_integrated/9p8GPa.xy,15.111678,0.000705186,0.000705186,0.0452031,,,,shoulder,1,C,103.675,0,0.162619,-0.0106793,0.000705186,,,0,-0.00070577,0.000689622,0.000367999,0.000367999,0.00100146,0.36746,0.0201417,0.000368504,0.0452031,0.126524,1,0
9.8GPa,Data/Cell_29_integrated/9p8GPa.xy,15.143309,0.000486811,0.000486811,0.039777,,,,raw,1,C,100,0,0.162847,-0.00975535,0.000486811,,,0,-0.00292017,-0.00140407,0.00171791,-0.00140407,0.00505912,-0.277532,0.0534002,-3.0177e-05,0.039777,0.0316309,1,0
9.8GPa,Data/Cell_29_integrated/9p8GPa.xy,15.190755,0.00028781,0.00028781,0.0288802,,,,shoulder,1,C,100,0,0.163753,-0.00758733,0.00028781,,,0,-0.00938101,-0.00637171,0.00253562,-0.00637171,0.00838945,-0.75949,0.1246,4.45413e-05,0.0288802,0.0474464,1,0
9.8GPa,Data/Cell_29_integrated/9p8GPa.xy,15.206571,6.10258e-06,6.10258e-06,0.00796938,,,,raw,1,C,100,0,0.164535,-0.00665856,6.10258e-06,,,0,-0.0105333,-0.0061902,0.00133366,-0.0061902,0.00889395,-0.696001,0.130224,-5.12338e-05,0.00796938,0.0158155,1,0
9.8GPa,Data/Cell_29_integrated/9p8GPa.xy,15.317279,6.41253,6.41253,0,380,15.310089,0.00719026,bump;matched,2,A,2283.9,1,0.199888,0.0330539,0.0255898,w8:6.41253,8,6.41253,0.0362298,0.0391236,0.0420468,0.0391236,0.00505092,7.74583,-0.0264668,0.00518876,0,0.0158155,0,0
9.8GPa,Data/Cell_29_integrated/9p8GPa.xy,15.333094,0.0183919,6.45417,0.189393,381,15.334081,-0.00098631,matched;micro;raw;residual;shoulder,5,A,2609.81,1,0.208016,0.0385775,0.0488557,w2:4.02384;w3:6.18117;w5:6.45417,5,6.45417,0.0427181,0.0462242,0.0467913,0.0462242,0.00447441,10.3308,-0.0478715,0.0078568,0.189393,2.657,1,0
9.8GPa,Data/Cell_29_integrated/9p8GPa.xy,15.522880,1.5447e-05,1.5447e-05,0.0124122,,,,shoulder,1,C,100,0,0.147195,-0.0100208,1.5447e-05,,,0,-0.0064209,0.00135471,-0.00372064,-0.00372064,0.00700303,-0.53129,-0.0950893,-0.000115482,0.0124122,0.0632619,1,0
9.8GPa,Data/Cell_29_integrated/9p8GPa.xy,15.586142,0.000174171,0.000174171,0.0402722,,,,shoulder,1,C,100,0,0.145192,-0.00841932,0.000174171,,,0,-0.00208807,-8.97104e-05,-0.000919867,-0.000919867,0.00162536,-0.565945,-0.0282541,-1.63317e-06,0.0402722,0.0790773,1,0
9.8GPa,Data/Cell_29_integrated/9p8GPa.xy,15.665219,0.000907924,0.000907924,0.0249962,389,15.665225,-6.17699e-06,micro;raw;shoulder,3,B,1300,1,0.145092,-0.00546175,0.000907924,,,0,-0.000353103,0.000310389,-9.90233e-05,-9.90233e-05,0.000854221,-0.115922,-0.0124823,8.07088e-05,0.0249962,0.0474464,1,0
9.8GPa,Data/Cell_29_integrated/9p8GPa.xy,15.712666,2.71767,2.71767,0,390,15.718030,-0.00536409,matched,1,A,2117.52,1,0.144095,-0.00369072,0,w5:2.71767;w8:1.60304,5,2.71767,0.00047813,0.000591372,0.000546834,0.000546834,0.000369461,1.48008,-0.0103776,-0.000110763,0,0.0158155,0,0
9.8GPa,Data/Cell_29_integrated/9p8GPa.xy,15.728481,1.78679,1.78679,0,390,15.718030,0.0104514,matched,1,A,2138.14,1,0.145078,-0.00280973,0,w3:1.78679,3,1.78679,0.00118305,0.00120799,0.00142555,0.00120799,0.000332297,3.63526,-0.0106116,0.000242924,0,0.0158155,0,0
9.8GPa,Data/Cell_29_integrated/9p8GPa.xy,15.744297,0,1.03926,0.184701,391,15.744307,-1.03371e-05,matched;micro;raw;residual;shoulder,5,A,2543.91,1,0.145395,-0.00252235,0.00736232,w2:1.03926,2,1.03926,0.00144168,0.00144729,0.00168336,0.00144729,0.000337659,4.28623,-0.0105148,0.000527006,0.184701,0.411202,1,0
9.8GPa,Data/Cell_29_integrated/9p8GPa.xy,15.839189,0.00163971,0.00163971,0.0303476,393,15.819612,0.0195774,micro;raw;shoulder,3,B,1300,1,0.143465,-0.00830047,0.00163971,,,0,-0.000687524,-9.29263e-05,0.00078076,-9.29263e-05,0.00136917,-0.0678703,-0.00249293,0.000376685,0.0303476,0.0948928,1,0
9.8GPa,Data/Cell_29_integrated/9p8GPa.xy,15.918267,0.000656288,0.000656288,0.0144943,,,,raw,1,C,100.001,0,0.142742,-0.00905954,0.000656288,,,0,-0.00843584,-0.00527688,0.00170661,-0.00527688,0.00707906,-0.745421,0.0851299,-5.93955e-05,0.0144943,0.0790773,1,0
9.8GPa,Data/Cell_29_integrated/9p8GPa.xy,15.934082,0.00040328,0.00040328,0.0365635,,,,shoulder,1,C,100,0,0.142085,-0.00841135,0.00040328,,,0,-0.0106317,-0.00595091,0.00176817,-0.00595091,0.00932621,-0.638084,0.113306,5.72994e-05,0.0365635,0.0158155,1,0
9.8GPa,Data/Cell_29_integrated/9p8GPa.xy,16.092237,0.0473691,0.0473691,0.104808,400,16.090863,0.00137403,bump;raw,2,A,2258.29,1,0.188544,0.0406277,0.0473691,,,0,0.0379064,0.0440514,0.0437477,0.0437477,0.00751118,5.82435,-0.0102725,0.00467551,0.104808,0.0158155,0,0
9.8GPa,Data/Cell_29_integrated/9p8GPa.xy,16.108052,0.0275055,9.28632,0.220081,400,16.090863,0.0171895,matched;micro;residual;shoulder,4,A,2454.63,1,0.187003,0.0413381,0.0477477,w2:2.94167;w3:4.77736;w5:8.50333;w8:9.28632,8,9.28632,0.0386508,0.0453462,0.0438929,0.0438929,0.00968964,4.52988,-0.0405124,0.005042,0.220081,0.363756,1,0
9.8GPa,Data/Cell_29_integrated/9p8GPa.xy,16.250391,0.000597579,0.000597579,0.041328,,,,shoulder,1,C,100.001,0,0.134707,-0.00689005,0.000597579,,,0,-0.0136499,-0.000813619,-0.00697547,-0.00697547,0.0107882,-0.646585,-0.190909,-0.000325175,0.041328,0.0790773,1,0
9.8GPa,Data/Cell_29_integrated/9p8GPa.xy,16.329469,0.00129817,0.00129817,0.0315979,406,16.308298,0.0211712,micro;raw,2,B,1200,1,0.130695,-0.0072877,0.00129817,,,0,-0.00255111,0.0021431,-0.00084859,-0.00084859,0.00301238,-0.281701,-0.0698702,0.000553303,0.0315979,0.0158155,1,0
9.8GPa,Data/Cell_29_integrated/9p8GPa.xy,16.345284,0.7126,0.7126,0.167786,407,16.339968,0.0053163,matched;shoulder,2,B,1200.82,1,0.130301,-0.00699649,0.00236742,w2:0.7126,2,0.7126,-0.00127322,0.00198715,2.71738e-05,2.71738e-05,0.00270355,0.0100512,-0.0544299,0.000613865,0.167786,0.237232,1,0
9.8GPa,Data/Cell_29_integrated/9p8GPa.xy,16.361100,0.943358,0.943358,0,,,,matched,1,C,100.943,0,0.128968,-0.00754976,0,w3:0.943358,3,0.943358,-0.00137988,0.000916404,-0.000340351,-0.000340351,0.00238698,-0.142587,-0.0419426,0.000138987,0,0.0158155,1,0
9.8GPa,Data/Cell_29_integrated/9p8GPa.xy,16.408546,0.710983,0.710983,0,,,,matched,1,C,100.711,0,0.126627,-0.00790445,0,w5:0.710983,5,0.710983,-0.00213223,-0.00141056,-0.000105483,-0.00141056,0.00145948,-0.966483,-0.0152446,-0.000169754,0,0.0158155,0,0
9.8GPa,Data/Cell_29_integrated/9p8GPa.xy,16.424362,0.000595228,0.000595228,0.0102838,409,16.420397,0.00396479,micro;raw,2,B,1200,1,0.127111,-0.00720056,0.000595228,,,0,-0.0019419,-0.00124259,0.000437474,-0.00124259,0.00120264,-1.03322,-0.00789372,0.000275334,0.0102838,0.0790773,1,0
9.8GPa,Data/Cell_29_integrated/9p8GPa.xy,16.440177,0.000781131,0.000781131,0.042679,,,,shoulder,1,C,100.001,0,0.126959,-0.00701407,0.000781131,,,0,-0.0024875,-0.000927323,0.000328415,-0.000927323,0.00161121,-0.575545,-0.000549712,0.00027735,0.042679,0.0158155,1,0
9.8GPa,Data/Cell_29_integrated/9p8GPa.xy,16.519254,0.000804574,0.000804574,0.0530624,,,,shoulder,1,C,100.001,0,0.127969,-0.00447601,0.000804574,,,0,-0.00680823,-0.00274585,0.000839767,-0.00274585,0.00740845,-0.370638,0.0787848,0.000165323,0.0530624,0.0948928,1,0
9.8GPa,Data/Cell_29_integrated/9p8GPa.xy,16.677409,0.0206362,0.0242149,0.170512,417,16.692989,-0.0155799,bump,1,A,2155.66,1,0.162091,0.0324145,0.0242149,,,0,0.031225,0.0347457,0.0363145,0.0347457,0.00624539,5.56342,-0.0228362,0.00422288,0.170512,0.0158155,0,0
9.8GPa,Data/Cell_29_integrated/9p8GPa.xy,16.693225,0.0208889,7.33432,0.201549,417,16.692989,0.000235519,matched;micro;raw;residual;shoulder,5,A,2566.89,1,0.165861,0.0349578,0.041466,w2:2.44106;w3:3.96695;w5:5.71955;w8:7.33432,8,7.33432,0.0343385,0.0383837,0.0379435,0.0379435,0.00637586,5.95111,-0.0468307,0.00529132,0.201549,1.29687,1,0
9.8GPa,Data/Cell_29_integrated/9p8GPa.xy,16.835564,0.00114218,0.00114218,0.0470606,,,,shoulder,1,C,100.001,0,0.116978,-0.00345159,0.00114218,,,0,-0.0105025,0.000583477,-0.00441465,-0.00441465,0.0084239,-0.524062,-0.180471,0.000156099,0.0470606,0.0790773,1,0
9.8GPa,Data/Cell_29_integrated/9p8GPa.xy,16.914641,0.000852166,0.000852166,0.0243682,424,16.920515,-0.00587395,raw;shoulder,2,B,1200,1,0.110605,-0.00733183,0.000852166,,,0,-0.0035641,0.000935474,-0.00123357,-0.00123357,0.00334722,-0.368535,-0.0688943,0.000401608,0.0243682,0.142339,1,0
9.8GPa,Data/Cell_29_integrated/9p8GPa.xy,16.993718,0.000333846,0.000333846,0.0109848,,,,raw;shoulder,2,C,200,0,0.107458,-0.00928132,0.000333846,,,0,-0.00260439,-0.00129378,-0.000973649,-0.00129378,0.00105567,-1.22555,-0.0166944,-0.00016166,0.0109848,0.0632619,1,0
9.8GPa,Data/Cell_29_integrated/9p8GPa.xy,17.056980,0.00106126,0.00106126,0.0301087,427,17.048059,0.00892087,micro;raw;shoulder,3,B,1300,1,0.107421,-0.00811917,0.00106126,,,0,-0.00165651,9.89031e-06,-0.0010351,-0.0010351,0.00149927,-0.690402,0.000120384,8.45587e-05,0.0301087,0.0948928,1,0
9.8GPa,Data/Cell_29_integrated/9p8GPa.xy,17.136058,0.225793,0.225793,0,430,17.136900,-0.000841996,matched,1,B,1123.99,1,0.109718,-0.00387859,0,w2:0.225793,2,0.225793,0.00129367,0.00169828,0.00158275,0.00158275,0.000665954,2.37666,0.010848,0.000553359,0,0.0158155,0,0
9.8GPa,Data/Cell_29_integrated/9p8GPa.xy,17.151873,0.00207601,0.00207601,0.0431065,430,17.136900,0.0149735,micro;raw;shoulder,3,A,2325.59,1,0.109824,-0.00309946,0.00207601,,,0,0.00192697,0.00219493,0.00169264,0.00169264,0.000661594,2.55842,0.00718979,0.000705467,0.0431065,0.0948928,1,0
9.8GPa,Data/Cell_29_integrated/9p8GPa.xy,17.199319,0,0.00300378,0.126881,431,17.181892,0.0174272,bump,1,A,2111.62,1,0.107748,-0.00294166,0.00300378,,,0,0.00114154,0.0025994,0.00294497,0.0025994,0.00223853,1.16121,-0.00954289,-0.000916375,0.126881,0.0474464,0,0
9.8GPa,Data/Cell_29_integrated/9p8GPa.xy,17.246766,1.27524,1.27524,0.062881,433,17.266105,-0.0193391,matched;micro;raw;shoulder,4,A,2431.33,1,0.112764,0.00348107,0.00663465,w5:1.27524,5,1.27524,0.00571346,0.00512671,0.00644669,0.00512671,0.00170641,3.00438,-0.021873,0.00126404,0.062881,0.237232,1,0
9.8GPa,Data/Cell_29_integrated/9p8GPa.xy,17.262581,0.000863155,1.18923,0.104936,433,17.266105,-0.00352363,matched;residual,2,A,2230.47,1,0.111618,0.00391751,0.00352416,w2:0.737437;w3:1.18923,3,1.18923,0.00512972,0.00458165,0.00610316,0.00458165,0.00156487,2.92782,-0.0232682,0.00123304,0.104936,0.0158155,0,0
9.8GPa,Data/Cell_29_integrated/9p8GPa.xy,17.357474,1.5518e-06,1.5518e-06,0.00795316,,,,raw,1,C,100,0,0.102676,-0.00441587,1.5518e-06,,,0,-0.00718338,-0.00419726,-0.00140268,-0.00419726,0.00323087,-1.29911,0.00903557,-0.000433968,0.00795316,0.0158155,0,0
9.8GPa,Data/Cell_29_integrated/9p8GPa.xy,17.373290,0.000452661,0.000452661,0.0414211,,,,shoulder,1,C,100,0,0.102406,-0.0044598,0.000452661,,,0,-0.00708344,-0.00231295,-0.00291639,-0.00291639,0.00321106,-0.908233,0.0115583,-0.000214885,0.0414211,0.110708,1,0
9.8GPa,Data/Cell_29_integrated/9p8GPa.xy,17.483998,1.58682,1.58682,0.173321,440,17.473536,0.0104619,matched;micro;raw;shoulder,4,A,2438.76,1,0.115138,0.00563358,0.0127324,w2:1.2037;w3:1.58682,3,1.58682,0.00852561,0.00962214,0.00733867,0.00733867,0.00197486,3.71605,0.0238359,0.00175689,0.173321,0.506095,1,0
9.8GPa,Data/Cell_29_integrated/9p8GPa.xy,17.515629,0.0025214,3.60786,0.449038,441,17.503778,0.0118511,matched;residual,2,A,2218.37,1,0.113379,0.00317441,0.0119552,w8:3.60786,8,3.60786,0.00672892,0.00917367,0.00697836,0.00697836,0.00472963,1.47546,0.00510126,0.000381759,0.449038,0.0316309,0,0
9.8GPa,Data/Cell_29_integrated/9p8GPa.xy,17.531444,2.55467,2.55467,0,442,17.534510,-0.00306545,bump;matched,2,A,2213.21,1,0.110689,0.000682872,0.00837812,w5:2.55467,5,2.55467,0.00438544,0.00740199,0.00633458,0.00633458,0.00595005,1.06463,-0.00690313,-0.000732061,0,0.0158155,0,0
9.8GPa,Data/Cell_29_integrated/9p8GPa.xy,17.594706,0.00277271,0.00277271,0.033257,443,17.578905,0.0158012,micro;raw,2,A,2222.1,1,0.111548,-0.000229328,0.00277271,,,0,0.00531654,0.00422028,0.00587965,0.00422028,0.00191012,2.20943,-0.0537043,0.00116656,0.033257,0.0158155,0,0
9.8GPa,Data/Cell_29_integrated/9p8GPa.xy,17.610522,0.419017,0.419017,0.0638597,444,17.613207,-0.00268578,matched;shoulder,2,A,2231.79,1,0.110095,-0.00144867,0.00231373,w2:0.419017,2,0.419017,0.00462718,0.00404993,0.00506848,0.00404993,0.00129119,3.13659,-0.0611313,0.00118618,0.0638597,0.126524,1,0
9.8GPa,Data/Cell_29_integrated/9p8GPa.xy,17.705414,0.000618888,0.000618888,0.013187,,,,raw,1,C,100.001,0,0.0999793,-0.0131627,0.000618888,,,0,-0.00295366,-0.00110735,-0.000637758,-0.00110735,0.00217967,-0.508033,-0.0557855,0.000183772,0.013187,0.0158155,0,0
9.8GPa,Data/Cell_29_integrated/9p8GPa.xy,17.721230,0.000719956,0.000719956,0.0384288,,,,shoulder,1,C,100.001,0,0.0990523,-0.0139097,0.000719956,,,0,-0.00316618,-1.83345e-05,-0.00094191,-0.00094191,0.00281142,-0.335029,-0.04984,0.00023511,0.0384288,0.0632619,1,0
9.8GPa,Data/Cell_29_integrated/9p8GPa.xy,17.784492,0.00113205,0.00113205,0.0125363,449,17.795127,-0.0106349,micro;raw,2,B,1200,1,0.0973499,-0.0163412,0.00113205,,,0,-0.00797672,-0.00429195,0.00272658,-0.00429195,0.0091756,-0.467757,0.0464551,0.000222919,0.0125363,0.17397,1,0
9.8GPa,Data/Cell_29_integrated/9p8GPa.xy,17.800307,0.00111163,0.00111163,0.0580904,,,,shoulder,1,C,100.001,0,0.0964276,-0.0168421,0.00111163,,,0,-0.0115111,-0.00651401,0.00428658,-0.00651401,0.0106502,-0.611631,0.0968295,0.000241926,0.0580904,0.0158155,1,0
9.8GPa,Data/Cell_29_integrated/9p8GPa.xy,17.990093,0.0351143,13.7165,0.17914,454,17.985826,0.00426635,bump;matched;micro;raw;residual;shoulder,6,A,2705.07,1,0.186429,0.0670143,0.0914338,w2:6.39264;w3:9.80177;w5:13.5094;w8:13.7165,8,13.7165,0.0757733,0.0855573,0.0856082,0.0855573,0.00937461,9.12649,0.00152102,0.0115205,0.17914,6.65831,1,0
9.8GPa,Data/Cell_29_integrated/9p8GPa.xy,18.148247,0.00067917,0.00067917,0.0344725,,,,shoulder,1,C,100.001,0,0.094325,-0.0229563,0.00067917,,,0,-0.021438,0.0034626,-0.0116814,-0.0116814,0.0209806,-0.556772,-0.251439,1.35369e-05,0.0344725,0.0632619,1,0
9.8GPa,Data/Cell_29_integrated/9p8GPa.xy,18.211509,2.11155,2.11155,0,,,,matched,1,C,102.112,0,0.0906343,-0.0252963,0,w3:2.11155,3,2.11155,-0.00898431,-0.00120372,-0.00188422,-0.00188422,0.00517242,-0.364281,-0.0215636,-0.000199146,0,0.0158155,0,0
