peak_group,group_two_theta,frame_a,frame_b,present_a,present_b,area_a,area_b,similarity
405,16.272369,2.3GPa,1GPa,1,0,0.000289539,0.00015463,0
405,16.272369,2.3GPa,1.3GPa,1,1,0.000289539,0.00937616,0.0308803
405,16.272369,2.3GPa,1.5GPa,1,0,0.000289539,0.00103472,0
405,16.272369,2.4GPa_decomp,0.7GPa,1,0,0.000359881,0.00501438,0
405,16.272369,2.4GPa_decomp,1GPa,1,0,0.000359881,0.00015463,0
405,16.272369,2.4GPa_decomp,1.3GPa,1,1,0.000359881,0.00937616,0.0383825
405,16.272369,2.4GPa_decomp,1.5GPa,1,0,0.000359881,0.00103472,0
405,16.272369,2.4GPa_decomp,2.3GPa,1,1,0.000359881,0.000289539,0.804541
405,16.272369,3.9GPa,0.7GPa,1,0,0,0.00501438,0
405,16.272369,3.9GPa,1GPa,1,0,0,0.00015463,0
405,16.272369,3.9GPa,1.3GPa,1,1,0,0.00937616,0
405,16.272369,3.9GPa,1.5GPa,1,0,0,0.00103472,0
405,16.272369,3.9GPa,2.3GPa,1,1,0,0.000289539,0
405,16.272369,3.9GPa,2.4GPa_decomp,1,1,0,0.000359881,0
405,16.272369,5GPa,0.7GPa,0,0,0,0.00501438,
405,16.272369,5GPa,1GPa,0,0,0,0.00015463,
405,16.272369,5GPa,1.3GPa,0,1,0,0.00937616,0
405,16.272369,5GPa,1.5GPa,0,0,0,0.00103472,
405,16.272369,5GPa,2.3GPa,0,1,0,0.000289539,0
405,16.272369,5GPa,2.4GPa_decomp,0,1,0,0.000359881,0
405,16.272369,5GPa,3.9GPa,0,1,0,0,0
405,16.272369,6.2GPa,0.7GPa,1,0,0,0.00501438,0
405,16.272369,6.2GPa,1GPa,1,0,0,0.00015463,0
405,16.272369,6.2GPa,1.3GPa,1,1,0,0.00937616,0
405,16.272369,6.2GPa,1.5GPa,1,0,0,0.00103472,0
405,16.272369,6.2GPa,2.3GPa,1,1,0,0.000289539,0
405,16.272369,6.2GPa,2.4GPa_decomp,1,1,0,0.000359881,0
405,16.272369,6.2GPa,3.9GPa,1,1,0,0,1
405,16.272369,6.2GPa,5GPa,1,0,0,0,0
405,16.272369,6.6GPa,0.7GPa,0,0,1.40637e-05,0.00501438,
405,16.272369,6.6GPa,1GPa,0,0,1.40637e-05,0.00015463,
405,16.272369,6.6GPa,1.3GPa,0,1,1.40637e-05,0.00937616,0
405,16.272369,6.6GPa,1.5GPa,0,0,1.40637e-05,0.00103472,
405,16.272369,6.6GPa,2.3GPa,0,1,1.40637e-05,0.000289539,0
405,16.272369,6.6GPa,2.4GPa_decomp,0,1,1.40637e-05,0.000359881,0
405,16.272369,6.6GPa,3.9GPa,0,1,1.40637e-05,0,0
405,16.272369,6.6GPa,5GPa,0,0,1.40637e-05,0,
405,16.272369,6.6GPa,6.2GPa,0,1,1.40637e-05,0,0
405,16.272369,7.4GPa,0.7GPa,0,0,2.94709e-06,0.00501438,
405,16.272369,7.4GPa,1GPa,0,0,2.94709e-06,0.00015463,
405,16.272369,7.4GPa,1.3GPa,0,1,2.94709e-06,0.00937616,0
405,16.272369,7.4GPa,1.5GPa,0,0,2.94709e-06,0.00103472,
405,16.272369,7.4GPa,2.3GPa,0,1,2.94709e-06,0.000289539,0
405,16.272369,7.4GPa,2.4GPa_decomp,0,1,2.94709e-06,0.000359881,0
405,16.272369,7.4GPa,3.9GPa,0,1,2.94709e-06,0,0
405,16.272369,7.4GPa,5GPa,0,0,2.94709e-06,0,
405,16.272369,7.4GPa,6.2GPa,0,1,2.94709e-06,0,0
405,16.272369,7.4GPa,6.6GPa,0,0,2.94709e-06,1.40637e-05,
405,16.272369,8.5GPa,0.7GPa,0,0,0,0.00501438,
405,16.272369,8.5GPa,1GPa,0,0,0,0.00015463,
405,16.272369,8.5GPa,1.3GPa,0,1,0,0.00937616,0
405,16.272369,8.5GPa,1.5GPa,0,0,0,0.00103472,
405,16.272369,8.5GPa,2.3GPa,0,1,0,0.000289539,0
405,16.272369,8.5GPa,2.4GPa_decomp,0,1,0,0.000359881,0
405,16.272369,8.5GPa,3.9GPa,0,1,0,0,0
405,16.272369,8.5GPa,5GPa,0,0,0,0,
405,16.272369,8.5GPa,6.2GPa,0,1,0,0,0
405,16.272369,8.5GPa,6.6GPa,0,0,0,1.40637e-05,
405,16.272369,8.5GPa,7.4GPa,0,0,0,2.94709e-06,
405,16.272369,9.8GPa,0.7GPa,0,0,0,0.00501438,
405,16.272369,9.8GPa,1GPa,0,0,0,0.00015463,
405,16.272369,9.8GPa,1.3GPa,0,1,0,0.00937616,0
405,16.272369,9.8GPa,1.5GPa,0,0,0,0.00103472,
405,16.272369,9.8GPa,2.3GPa,0,1,0,0.000289539,0
405,16.272369,9.8GPa,2.4GPa_decomp,0,1,0,0.000359881,0
405,16.272369,9.8GPa,3.9GPa,0,1,0,0,0
405,16.272369,9.8GPa,5GPa,0,0,0,0,
405,16.272369,9.8GPa,6.2GPa,0,1,0,0,0
405,16.272369,9.8GPa,6.6GPa,0,0,0,1.40637e-05,
405,16.272369,9.8GPa,7.4GPa,0,0,0,2.94709e-06,
405,16.272369,9.8GPa,8.5GPa,0,0,0,0,
405,16.272369,10.4GPa,0.7GPa,0,0,0,0.00501438,
405,16.272369,10.4GPa,1GPa,0,0,0,0.00015463,
405,16.272369,10.4GPa,1.3GPa,0,1,0,0.00937616,0
405,16.272369,10.4GPa,1.5GPa,0,0,0,0.00103472,
405,16.272369,10.4GPa,2.3GPa,0,1,0,0.000289539,0
405,16.272369,10.4GPa,2.4GPa_decomp,0,1,0,0.000359881,0
405,16.272369,10.4GPa,3.9GPa,0,1,0,0,0
405,16.272369,10.4GPa,5GPa,0,0,0,0,
405,16.272369,10.4GPa,6.2GPa,0,1,0,0,0
405,16.272369,10.4GPa,6.6GPa,0,0,0,1.40637e-05,
405,16.272369,10.4GPa,7.4GPa,0,0,0,2.94709e-06,
405,16.272369,10.4GPa,8.5GPa,0,0,0,0,
405,16.272369,10.4GPa,9.8GPa,0,0,0,0,
405,16.272369,12.8GPa,0.7GPa,0,0,0.000100627,0.00501438,
405,16.272369,12.8GPa,1GPa,0,0,0.000100627,0.00015463,
405,16.272369,12.8GPa,1.3GPa,0,1,0.000100627,0.00937616,0
405,16.272369,12.8GPa,1.5GPa,0,0,0.000100627,0.00103472,
405,16.272369,12.8GPa,2.3GPa,0,1,0.000100627,0.000289539,0
405,16.272369,12.8GPa,2.4GPa_decomp,0,1,0.000100627,0.000359881,0
405,16.272369,12.8GPa,3.9GPa,0,1,0.000100627,0,0
405,16.272369,12.8GPa,5GPa,0,0,0.000100627,0,
405,16.272369,12.8GPa,6.2GPa,0,1,0.000100627,0,0
405,16.272369,12.8GPa,6.6GPa,0,0,0.000100627,1.40637e-05,
405,16.272369,12.8GPa,7.4GPa,0,0,0.000100627,2.94709e-06,
405,16.272369,12.8GPa,8.5GPa,0,0,0.000100627,0,
405,16.272369,12.8GPa,9.8GPa,0,0,0.000100627,0,
405,16.272369,12.8GPa,10.4GPa,0,0,0.000100627,0,
405,16.272369,13.3GPa,0.7GPa,0,0,0,0.00501438,
405,16.272369,13.3GPa,1GPa,0,0,0,0.00015463,
405,16.272369,13.3GPa,1.3GPa,0,1,0,0.00937616,0
405,16.272369,13.3GPa,1.5GPa,0,0,0,0.00103472,
405,16.272369,13.3GPa,2.3GPa,0,1,0,0.000289539,0
405,16.272369,13.3GPa,2.4GPa_decomp,0,1,0,0.000359881,0
405,16.272369,13.3GPa,3.9GPa,0,1,0,0,0
405,16.272369,13.3GPa,5GPa,0,0,0,0,
405,16.272369,13.3GPa,6.2GPa,0,1,0,0,0
405,16.272369,13.3GPa,6.6GPa,0,0,0,1.40637e-05,
405,16.272369,13.3GPa,7.4GPa,0,0,0,2.94709e-06,
405,16.272369,13.3GPa,8.5GPa,0,0,0,0,
405,16.272369,13.3GPa,9.8GPa,0,0,0,0,
405,16.272369,13.3GPa,10.4GPa,0,0,0,0,
405,16.272369,13.3GPa,12.8GPa,0,0,0,0.000100627,
405,16.272369,15.6GPa,0.7GPa,1,0,0.00120582,0.00501438,0
405,16.272369,15.6GPa,1GPa,1,0,0.00120582,0.00015463,0
405,16.272369,15.6GPa,1.3GPa,1,1,0.00120582,0.00937616,0.128605
405,16.272369,15.6GPa,1.5GPa,1,0,0.00120582,0.00103472,0
405,16.272369,15.6GPa,2.3GPa,1,1,0.00120582,0.000289539,0.240118
405,16.272369,15.6GPa,2.4GPa_decomp,1,1,0.00120582,0.000359881,0.298454
405,16.272369,15.6GPa,3.9GPa,1,1,0.00120582,0,0
405,16.272369,15.6GPa,5GPa,1,0,0.00120582,0,0
405,16.272369,15.6GPa,6.2GPa,1,1,0.00120582,0,0
405,16.272369,15.6GPa,6.6GPa,1,0,0.00120582,1.40637e-05,0
405,16.272369,15.6GPa,7.4GPa,1,0,0.00120582,2.94709e-06,0
405,16.272369,15.6GPa,8.5GPa,1,0,0.00120582,0,0
405,16.272369,15.6GPa,9.8GPa,1,0,0.00120582,0,0
405,16.272369,15.6GPa,10.4GPa,1,0,0.00120582,0,0
405,16.272369,15.6GPa,12.8GPa,1,0,0.00120582,0.000100627,0
405,16.272369,15.6GPa,13.3GPa,1,0,0.00120582,0,0
406,16.308298,1GPa,0.7GPa,0,0,0,0.00139656,
406,16.308298,1.3GPa,0.7GPa,0,0,0.00744778,0.00139656,
406,16.308298,1.3GPa,1GPa,0,0,0.00744778,0,
406,16.308298,1.5GPa,0.7GPa,0,0,0.000137829,0.00139656,
406,16.308298,1.5GPa,1GPa,0,0,0.000137829,0,
406,16.308298,1.5GPa,1.3GPa,0,0,0.000137829,0.00744778,
406,16.308298,2.3GPa,0.7GPa,0,0,0.000167101,0.00139656,
406,16.308298,2.3GPa,1GPa,0,0,0.000167101,0,
406,16.308298,2.3GPa,1.3GPa,0,0,0.000167101,0.00744778,
406,16.308298,2.3GPa,1.5GPa,0,0,0.000167101,0.000137829,
406,16.308298,2.4GPa_decomp,0.7GPa,0,0,0.000566853,0.00139656,
406,16.308298,2.4GPa_decomp,1GPa,0,0,0.000566853,0,
406,16.308298,2.4GPa_decomp,1.3GPa,0,0,0.000566853,0.00744778,
406,16.308298,2.4GPa_decomp,1.5GPa,0,0,0.000566853,0.000137829,
406,16.308298,2.4GPa_decomp,2.3GPa,0,0,0.000566853,0.000167101,
406,16.308298,3.9GPa,0.7GPa,0,0,3.43152e-05,0.00139656,
406,16.308298,3.9GPa,1GPa,0,0,3.43152e-05,0,
406,16.308298,3.9GPa,1.3GPa,0,0,3.43152e-05,0.00744778,
406,16.308298,3.9GPa,1.5GPa,0,0,3.43152e-05,0.000137829,
406,16.308298,3.9GPa,2.3GPa,0,0,3.43152e-05,0.000167101,
406,16.308298,3.9GPa,2.4GPa_decomp,0,0,3.43152e-05,0.000566853,
406,16.308298,5GPa,0.7GPa,0,0,1.48266e-05,0.00139656,
406,16.308298,5GPa,1GPa,0,0,1.48266e-05,0,
406,16.308298,5GPa,1.3GPa,0,0,1.48266e-05,0.00744778,
406,16.308298,5GPa,1.5GPa,0,0,1.48266e-05,0.000137829,
406,16.308298,5GPa,2.3GPa,0,0,1.48266e-05,0.000167101,
406,16.308298,5GPa,2.4GPa_decomp,0,0,1.48266e-05,0.000566853,
406,16.308298,5GPa,3.9GPa,0,0,1.48266e-05,3.43152e-05,
406,16.308298,6.2GPa,0.7GPa,1,0,1.37412e-05,0.00139656,0
406,16.308298,6.2GPa,1GPa,1,0,1.37412e-05,0,0
406,16.308298,6.2GPa,1.3GPa,1,0,1.37412e-05,0.00744778,0
406,16.308298,6.2GPa,1.5GPa,1,0,1.37412e-05,0.000137829,0
406,16.308298,6.2GPa,2.3GPa,1,0,1.37412e-05,0.000167101,0
406,16.308298,6.2GPa,2.4GPa_decomp,1,0,1.37412e-05,0.000566853,0
406,16.308298,6.2GPa,3.9GPa,1,0,1.37412e-05,3.43152e-05,0
406,16.308298,6.2GPa,5GPa,1,0,1.37412e-05,1.48266e-05,0
406,16.308298,6.6GPa,0.7GPa,1,0,0.00160734,0.00139656,0
406,16.308298,6.6GPa,1GPa,1,0,0.00160734,0,0
406,16.308298,6.6GPa,1.3GPa,1,0,0.00160734,0.00744778,0
406,16.308298,6.6GPa,1.5GPa,1,0,0.00160734,0.000137829,0
406,16.308298,6.6GPa,2.3GPa,1,0,0.00160734,0.000167101,0
406,16.308298,6.6GPa,2.4GPa_decomp,1,0,0.00160734,0.000566853,0
406,16.308298,6.6GPa,3.9GPa,1,0,0.00160734,3.43152e-05,0
406,16.308298,6.6GPa,5GPa,1,0,0.00160734,1.48266e-05,0
406,16.308298,6.6GPa,6.2GPa,1,1,0.00160734,1.37412e-05,0.00854902
406,16.308298,7.4GPa,0.7GPa,1,0,0,0.00139656,0
406,16.308298,7.4GPa,1GPa,1,0,0,0,0
406,16.308298,7.4GPa,1.3GPa,1,0,0,0.00744778,0
406,16.308298,7.4GPa,1.5GPa,1,0,0,0.000137829,0
406,16.308298,7.4GPa,2.3GPa,1,0,0,0.000167101,0
406,16.308298,7.4GPa,2.4GPa_decomp,1,0,0,0.000566853,0
406,16.308298,7.4GPa,3.9GPa,1,0,0,3.43152e-05,0
406,16.308298,7.4GPa,5GPa,1,0,0,1.48266e-05,0
406,16.308298,7.4GPa,6.2GPa,1,1,0,1.37412e-05,0
406,16.308298,7.4GPa,6.6GPa,1,1,0,0.00160734,0
406,16.308298,8.5GPa,0.7GPa,0,0,0,0.00139656,
406,16.308298,8.5GPa,1GPa,0,0,0,0,
406,16.308298,8.5GPa,1.3GPa,0,0,0,0.00744778,
406,16.308298,8.5GPa,1.5GPa,0,0,0,0.000137829,
406,16.308298,8.5GPa,2.3GPa,0,0,0,0.000167101,
406,16.308298,8.5GPa,2.4GPa_decomp,0,0,0,0.000566853,
406,16.308298,8.5GPa,3.9GPa,0,0,0,3.43152e-05,
406,16.308298,8.5GPa,5GPa,0,0,0,1.48266e-05,
406,16.308298,8.5GPa,6.2GPa,0,1,0,1.37412e-05,0
406,16.308298,8.5GPa,6.6GPa,0,1,0,0.00160734,0
406,16.308298,8.5GPa,7.4GPa,0,1,0,0,0
406,16.308298,9.8GPa,0.7GPa,1,0,0,0.00139656,0
406,16.308298,9.8GPa,1GPa,1,0,0,0,0
406,16.308298,9.8GPa,1.3GPa,1,0,0,0.00744778,0
406,16.308298,9.8GPa,1.5GPa,1,0,0,0.000137829,0
406,16.308298,9.8GPa,2.3GPa,1,0,0,0.000167101,0
406,16.308298,9.8GPa,2.4GPa_decomp,1,0,0,0.000566853,0
406,16.308298,9.8GPa,3.9GPa,1,0,0,3.43152e-05,0
406,16.308298,9.8GPa,5GPa,1,0,0,1.48266e-05,0
406,16.308298,9.8GPa,6.2GPa,1,1,0,1.37412e-05,0
406,16.308298,9.8GPa,6.6GPa,1,1,0,0.00160734,0
406,16.308298,9.8GPa,7.4GPa,1,1,0,0,1
406,16.308298,9.8GPa,8.5GPa,1,0,0,0,0
406,16.308298,10.4GPa,0.7GPa,0,0,0.000885085,0.00139656,
406,16.308298,10.4GPa,1GPa,0,0,0.000885085,0,
406,16.308298,10.4GPa,1.3GPa,0,0,0.000885085,0.00744778,
406,16.308298,10.4GPa,1.5GPa,0,0,0.000885085,0.000137829,
406,16.308298,10.4GPa,2.3GPa,0,0,0.000885085,0.000167101,
406,16.308298,10.4GPa,2.4GPa_decomp,0,0,0.000885085,0.000566853,
406,16.308298,10.4GPa,3.9GPa,0,0,0.000885085,3.43152e-05,
406,16.308298,10.4GPa,5GPa,0,0,0.000885085,1.48266e-05,
406,16.308298,10.4GPa,6.2GPa,0,1,0.000885085,1.37412e-05,0
406,16.308298,10.4GPa,6.6GPa,0,1,0.000885085,0.00160734,0
406,16.308298,10.4GPa,7.4GPa,0,1,0.000885085,0,0
406,16.308298,10.4GPa,8.5GPa,0,0,0.000885085,0,
406,16.308298,10.4GPa,9.8GPa,0,1,0.000885085,0,0
406,16.308298,12.8GPa,0.7GPa,0,0,1.95643e-05,0.00139656,
406,16.308298,12.8GPa,1GPa,0,0,1.95643e-05,0,
406,16.308298,12.8GPa,1.3GPa,0,0,1.95643e-05,0.00744778,
406,16.308298,12.8GPa,1.5GPa,0,0,1.95643e-05,0.000137829,
406,16.308298,12.8GPa,2.3GPa,0,0,1.95643e-05,0.000167101,
406,16.308298,12.8GPa,2.4GPa_decomp,0,0,1.95643e-05,0.000566853,
406,16.308298,12.8GPa,3.9GPa,0,0,1.95643e-05,3.43152e-05,
406,16.308298,12.8GPa,5GPa,0,0,1.95643e-05,1.48266e-05,
406,16.308298,12.8GPa,6.2GPa,0,1,1.95643e-05,1.37412e-05,0
406,16.308298,12.8GPa,6.6GPa,0,1,1.95643e-05,0.00160734,0
406,16.308298,12.8GPa,7.4GPa,0,1,1.95643e-05,0,0
406,16.308298,12.8GPa,8.5GPa,0,0,1.95643e-05,0,
406,16.308298,12.8GPa,9.8GPa,0,1,1.95643e-05,0,0
406,16.308298,12.8GPa,10.4GPa,0,0,1.95643e-05,0.000885085,
406,16.308298,13.3GPa,0.7GPa,1,0,0.000426938,0.00139656,0
406,16.308298,13.3GPa,1GPa,1,0,0.000426938,0,0
406,16.308298,13.3GPa,1.3GPa,1,0,0.000426938,0.00744778,0
406,16.308298,13.3GPa,1.5GPa,1,0,0.000426938,0.000137829,0
406,16.308298,13.3GPa,2.3GPa,1,0,0.000426938,0.000167101,0
406,16.308298,13.3GPa,2.4GPa_decomp,1,0,0.000426938,0.000566853,0
406,16.308298,13.3GPa,3.9GPa,1,0,0.000426938,3.43152e-05,0
406,16.308298,13.3GPa,5GPa,1,0,0.000426938,1.48266e-05,0
406,16.308298,13.3GPa,6.2GPa,1,1,0.000426938,1.37412e-05,0.0321855
406,16.308298,13.3GPa,6.6GPa,1,1,0.000426938,0.00160734,0.265617
406,16.308298,13.3GPa,7.4GPa,1,1,0.000426938,0,0
406,16.308298,13.3GPa,8.5GPa,1,0,0.000426938,0,0
406,16.308298,13.3GPa,9.8GPa,1,1,0.000426938,0,0
406,16.308298,13.3GPa,10.4GPa,1,0,0.000426938,0.000885085,0
406,16.308298,13.3GPa,12.8GPa,1,0,0.000426938,1.95643e-05,0
406,16.308298,15.6GPa,0.7GPa,1,0,0.0010912,0.00139656,0
406,16.308298,15.6GPa,1GPa,1,0,0.0010912,0,0
406,16.308298,15.6GPa,1.3GPa,1,0,0.0010912,0.00744778,0
406,16.308298,15.6GPa,1.5GPa,1,0,0.0010912,0.000137829,0
406,16.308298,15.6GPa,2.3GPa,1,0,0.0010912,0.000167101,0
406,16.308298,15.6GPa,2.4GPa_decomp,1,0,0.0010912,0.000566853,0
406,16.308298,15.6GPa,3.9GPa,1,0,0.0010912,3.43152e-05,0
406,16.308298,15.6GPa,5GPa,1,0,0.0010912,1.48266e-05,0
406,16.308298,15.6GPa,6.2GPa,1,1,0.0010912,1.37412e-05,0.0125928
406,16.308298,15.6GPa,6.6GPa,1,1,0.0010912,0.00160734,0.678883
406,16.308298,15.6GPa,7.4GPa,1,1,0.0010912,0,0
406,16.308298,15.6GPa,8.5GPa,1,0,0.0010912,0,0
406,16.308298,15.6GPa,9.8GPa,1,1,0.0010912,0,0
406,16.308298,15.6GPa,10.4GPa,1,0,0.0010912,0.000885085,0
406,16.308298,15.6GPa,12.8GPa,1,0,0.0010912,1.95643e-05,0
406,16.308298,15.6GPa,13.3GPa,1,1,0.0010912,0.000426938,0.391256
407,16.339968,1GPa,0.7GPa,0,0,0,0.000642756,
407,16.339968,1.3GPa,0.7GPa,0,0,0.00459145,0.000642756,
407,16.339968,1.3GPa,1GPa,0,0,0.00459145,0,
407,16.339968,1.5GPa,0.7GPa,1,0,0,0.000642756,0
407,16.339968,1.5GPa,1GPa,1,0,0,0,0
407,16.339968,1.5GPa,1.3GPa,1,0,0,0.00459145,0
407,16.339968,2.3GPa,0.7GPa,0,0,0.000106446,0.000642756,
407,16.339968,2.3GPa,1GPa,0,0,0.000106446,0,
407,16.339968,2.3GPa,1.3GPa,0,0,0.000106446,0.00459145,
407,16.339968,2.3GPa,1.5GPa,0,1,0.000106446,0,0
407,16.339968,2.4GPa_decomp,0.7GPa,0,0,0.000759635,0.000642756,
407,16.339968,2.4GPa_decomp,1GPa,0,0,0.000759635,0,
407,16.339968,2.4GPa_decomp,1.3GPa,0,0,0.000759635,0.00459145,
407,16.339968,2.4GPa_decomp,1.5GPa,0,1,0.000759635,0,0
407,16.339968,2.4GPa_decomp,2.3GPa,0,0,0.000759635,0.000106446,
407,16.339968,3.9GPa,0.7GPa,0,0,0.000511447,0.000642756,
407,16.339968,3.9GPa,1GPa,0,0,0.000511447,0,
407,16.339968,3.9GPa,1.3GPa,0,0,0.000511447,0.00459145,
407,16.339968,3.9GPa,1.5GPa,0,1,0.000511447,0,0
407,16.339968,3.9GPa,2.3GPa,0,0,0.000511447,0.000106446,
407,16.339968,3.9GPa,2.4GPa_decomp,0,0,0.000511447,0.000759635,
407,16.339968,5GPa,0.7GPa,1,0,1.2511e-05,0.000642756,0
407,16.339968,5GPa,1GPa,1,0,1.2511e-05,0,0
407,16.339968,5GPa,1.3GPa,1,0,1.2511e-05,0.00459145,0
407,16.339968,5GPa,1.5GPa,1,1,1.2511e-05,0,0
407,16.339968,5GPa,2.3GPa,1,0,1.2511e-05,0.000106446,0
407,16.339968,5GPa,2.4GPa_decomp,1,0,1.2511e-05,0.000759635,0
407,16.339968,5GPa,3.9GPa,1,0,1.2511e-05,0.000511447,0
407,16.339968,6.2GPa,0.7GPa,1,0,7.57687e-05,0.000642756,0
407,16.339968,6.2GPa,1GPa,1,0,7.57687e-05,0,0
407,16.339968,6.2GPa,1.3GPa,1,0,7.57687e-05,0.00459145,0
407,16.339968,6.2GPa,1.5GPa,1,1,7.57687e-05,0,0
407,16.339968,6.2GPa,2.3GPa,1,0,7.57687e-05,0.000106446,0
407,16.339968,6.2GPa,2.4GPa_decomp,1,0,7.57687e-05,0.000759635,0
407,16.339968,6.2GPa,3.9GPa,1,0,7.57687e-05,0.000511447,0
407,16.339968,6.2GPa,5GPa,1,1,7.57687e-05,1.2511e-05,0.165121
407,16.339968,6.6GPa,0.7GPa,0,0,0.00168049,0.000642756,
407,16.339968,6.6GPa,1GPa,0,0,0.00168049,0,
407,16.339968,6.6GPa,1.3GPa,0,0,0.00168049,0.00459145,
407,16.339968,6.6GPa,1.5GPa,0,1,0.00168049,0,0
407,16.339968,6.6GPa,2.3GPa,0,0,0.00168049,0.000106446,
407,16.339968,6.6GPa,2.4GPa_decomp,0,0,0.00168049,0.000759635,
407,16.339968,6.6GPa,3.9GPa,0,0,0.00168049,0.000511447,
407,16.339968,6.6GPa,5GPa,0,1,0.00168049,1.2511e-05,0
407,16.339968,6.6GPa,6.2GPa,0,1,0.00168049,7.57687e-05,0
407,16.339968,7.4GPa,0.7GPa,0,0,0,0.000642756,
407,16.339968,7.4GPa,1GPa,0,0,0,0,
407,16.339968,7.4GPa,1.3GPa,0,0,0,0.00459145,
407,16.339968,7.4GPa,1.5GPa,0,1,0,0,0
407,16.339968,7.4GPa,2.3GPa,0,0,0,0.000106446,
407,16.339968,7.4GPa,2.4GPa_decomp,0,0,0,0.000759635,
407,16.339968,7.4GPa,3.9GPa,0,0,0,0.000511447,
407,16.339968,7.4GPa,5GPa,0,1,0,1.2511e-05,0
407,16.339968,7.4GPa,6.2GPa,0,1,0,7.57687e-05,0
407,16.339968,7.4GPa,6.6GPa,0,0,0,0.00168049,
407,16.339968,8.5GPa,0.7GPa,0,0,0,0.000642756,
407,16.339968,8.5GPa,1GPa,0,0,0,0,
407,16.339968,8.5GPa,1.3GPa,0,0,0,0.00459145,
407,16.339968,8.5GPa,1.5GPa,0,1,0,0,0
407,16.339968,8.5GPa,2.3GPa,0,0,0,0.000106446,
407,16.339968,8.5GPa,2.4GPa_decomp,0,0,0,0.000759635,
407,16.339968,8.5GPa,3.9GPa,0,0,0,0.000511447,
407,16.339968,8.5GPa,5GPa,0,1,0,1.2511e-05,0
407,16.339968,8.5GPa,6.2GPa,0,1,0,7.57687e-05,0
407,16.339968,8.5GPa,6.6GPa,0,0,0,0.00168049,
407,16.339968,8.5GPa,7.4GPa,0,0,0,0,
407,16.339968,9.8GPa,0.7GPa,1,0,0,0.000642756,0
407,16.339968,9.8GPa,1GPa,1,0,0,0,0
407,16.339968,9.8GPa,1.3GPa,1,0,0,0.00459145,0
407,16.339968,9.8GPa,1.5GPa,1,1,0,0,1
407,16.339968,9.8GPa,2.3GPa,1,0,0,0.000106446,0
407,16.339968,9.8GPa,2.4GPa_decomp,1,0,0,0.000759635,0
407,16.339968,9.8GPa,3.9GPa,1,0,0,0.000511447,0
407,16.339968,9.8GPa,5GPa,1,1,0,1.2511e-05,0
407,16.339968,9.8GPa,6.2GPa,1,1,0,7.57687e-05,0
407,16.339968,9.8GPa,6.6GPa,1,0,0,0.00168049,0
407,16.339968,9.8GPa,7.4GPa,1,0,0,0,0
407,16.339968,9.8GPa,8.5GPa,1,0,0,0,0
407,16.339968,10.4GPa,0.7GPa,0,0,0.000313687,0.000642756,
407,16.339968,10.4GPa,1GPa,0,0,0.000313687,0,
407,16.339968,10.4GPa,1.3GPa,0,0,0.000313687,0.00459145,
407,16.339968,10.4GPa,1.5GPa,0,1,0.000313687,0,0
407,16.339968,10.4GPa,2.3GPa,0,0,0.000313687,0.000106446,
407,16.339968,10.4GPa,2.4GPa_decomp,0,0,0.000313687,0.000759635,
407,16.339968,10.4GPa,3.9GPa,0,0,0.000313687,0.000511447,
407,16.339968,10.4GPa,5GPa,0,1,0.000313687,1.2511e-05,0
407,16.339968,10.4GPa,6.2GPa,0,1,0.000313687,7.57687e-05,0
407,16.339968,10.4GPa,6.6GPa,0,0,0.000313687,0.00168049,
407,16.339968,10.4GPa,7.4GPa,0,0,0.000313687,0,
407,16.339968,10.4GPa,8.5GPa,0,0,0.000313687,0,
407,16.339968,10.4GPa,9.8GPa,0,1,0.000313687,0,0
407,16.339968,12.8GPa,0.7GPa,0,0,1.49662e-05,0.000642756,
407,16.339968,12.8GPa,1GPa,0,0,1.49662e-05,0,
407,16.339968,12.8GPa,1.3GPa,0,0,1.49662e-05,0.00459145,
407,16.339968,12.8GPa,1.5GPa,0,1,1.49662e-05,0,0
407,16.339968,12.8GPa,2.3GPa,0,0,1.49662e-05,0.000106446,
407,16.339968,12.8GPa,2.4GPa_decomp,0,0,1.49662e-05,0.000759635,
407,16.339968,12.8GPa,3.9GPa,0,0,1.49662e-05,0.000511447,
407,16.339968,12.8GPa,5GPa,0,1,1.49662e-05,1.2511e-05,0
407,16.339968,12.8GPa,6.2GPa,0,1,1.49662e-05,7.57687e-05,0
407,16.339968,12.8GPa,6.6GPa,0,0,1.49662e-05,0.00168049,
407,16.339968,12.8GPa,7.4GPa,0,0,1.49662e-05,0,
407,16.339968,12.8GPa,8.5GPa,0,0,1.49662e-05,0,
407,16.339968,12.8GPa,9.8GPa,0,1,1.49662e-05,0,0
407,16.339968,12.8GPa,10.4GPa,0,0,1.49662e-05,0.000313687,
407,16.339968,13.3GPa,0.7GPa,0,0,6.17022e-05,0.000642756,
407,16.339968,13.3GPa,1GPa,0,0,6.17022e-05,0,
407,16.339968,13.3GPa,1.3GPa,0,0,6.17022e-05,0.00459145,
407,16.339968,13.3GPa,1.5GPa,0,1,6.17022e-05,0,0
407,16.339968,13.3GPa,2.3GPa,0,0,6.17022e-05,0.000106446,
407,16.339968,13.3GPa,2.4GPa_decomp,0,0,6.17022e-05,0.000759635,
407,16.339968,13.3GPa,3.9GPa,0,0,6.17022e-05,0.000511447,
407,16.339968,13.3GPa,5GPa,0,1,6.17022e-05,1.2511e-05,0
