frame,path,two_theta,normalized_intensity,prominence,width_deg,peak_group,group_two_theta,delta_from_group,source_methods,source_count,confidence_tier,tier_score,accepted_standard,raw_intensity,residual_height,conventional_prominence,matched_filter_responses,best_matched_scale,best_matched_response,local_center_height,left_side_rise,right_side_rise,two_sided_contrast,local_noise,local_shape_snr,local_slope,local_curvature,width_estimate_deg,nearest_stronger_peak_deg,likely_shoulder,top_peaks_truncated
3.9GPa,Data/Cell_29_integrated/3p9GPa.xy,3.155186,0.000461098,0.000461098,0.0113979,,,,raw;shoulder,2,C,200,0,0.0166191,-0.0140879,0.000461098,,,0,-2.73632e-05,-2.90394e-05,0.000398417,-2.90394e-05,0.000273238,-0.106278,-0.00634549,0.000138825,0.0113979,0.0632619,1,0
3.9GPa,Data/Cell_29_integrated/3p9GPa.xy,3.360787,0.000167607,0.000167607,0.0173925,,,,shoulder,1,C,100,0,0.0217182,-0.00336353,0.000167607,,,0,-0.000161025,0.00210686,-0.000234235,-0.000234235,0.00168852,-0.138722,0.0611423,0.000273693,0.0173925,0.0316309,1,0
3.9GPa,Data/Cell_29_integrated/3p9GPa.xy,3.945959,0.000831865,0.000831865,0.0146763,,,,raw;shoulder,2,C,200.001,0,0.0334054,-0.00294842,0.000831865,,,0,-0.0011704,0.000390814,-2.43974e-05,-2.43974e-05,0.00117993,-0.020677,-0.0446337,0.000311628,0.0146763,0.0948928,1,0
3.9GPa,Data/Cell_29_integrated/3p9GPa.xy,4.025036,0.000366827,0.000366827,0.0380326,,,,raw,1,C,101.3,0,0.0302562,-0.00751462,0.000366827,,,0,-0.000239617,0.000502217,0.000101405,0.000101405,0.000780086,0.129992,-0.0321377,1.72167e-05,0.0380326,0.0158155,0,0
3.9GPa,Data/Cell_29_integrated/3p9GPa.xy,4.293899,1.07468e-05,1.07468e-05,0.00981089,,,,shoulder,1,C,100,0,0.0241845,-0.0179538,1.07468e-05,,,0,-0.00279687,-0.00228407,0.00318113,-0.00228407,0.00332492,-0.686955,0.0172756,2.46968e-06,0.00981089,0.0632619,1,0
3.9GPa,Data/Cell_29_integrated/3p9GPa.xy,4.657655,1.58505e-05,1.58505e-05,0.00798727,,,,shoulder,1,C,100,0,0.0357304,-0.00752639,1.58505e-05,,,0,-0.0297661,5.00896e-05,-0.0185986,-0.0185986,0.0183683,-1.01254,-0.286183,-9.47822e-05,0.00798727,0.0632619,1,0
3.9GPa,Data/Cell_29_integrated/3p9GPa.xy,4.752548,0.232827,0.232827,0,,,,matched,1,C,100.233,0,0.0374481,-0.00424401,0,w3:0.232827,3,0.232827,-0.00215796,0.00155521,-0.0013997,-0.0013997,0.00213015,-0.657089,-0.00179736,-0.000126842,0,0.0316309,1,0
3.9GPa,Data/Cell_29_integrated/3p9GPa.xy,5.005595,0.000242346,0.000242346,0.0115717,,,,raw,1,C,100,0,0.0424074,-0.00577952,0.000242346,,,0,-0.000398167,-0.000224711,-0.000204606,-0.000224711,0.000359609,-0.624876,0.014108,-0.000208178,0.0115717,0.0158155,0,0
3.9GPa,Data/Cell_29_integrated/3p9GPa.xy,5.021411,2.87661,2.87661,0,,,,matched,1,C,102.877,0,0.0421651,-0.00599027,0,w8:2.87661,8,2.87661,-0.000446292,-0.000164438,-0.000307472,-0.000307472,0.000336711,-0.913161,0.0144156,-0.000226947,0,0.0474464,0,0
3.9GPa,Data/Cell_29_integrated/3p9GPa.xy,5.116303,0.000358881,0.000358881,0.0135797,,,,raw,1,C,100,0,0.0440902,-0.00666353,0.000358881,,,0,-0.000202559,-7.72314e-05,-4.05691e-05,-7.72314e-05,0.000428123,-0.180395,0.0120608,-0.000246464,0.0135797,0.0316309,0,0
3.9GPa,Data/Cell_29_integrated/3p9GPa.xy,5.258643,0.000180744,0.000180744,0.0387071,,,,shoulder,1,C,100,0,0.0456326,-0.00718704,0.000180744,,,0,-0.000676076,-0.000356379,-0.00027241,-0.000356379,0.000438941,-0.811904,0.0149661,-8.43947e-06,0.0387071,0.0632619,1,0
3.9GPa,Data/Cell_29_integrated/3p9GPa.xy,5.432613,0.000256303,0.000256303,0.0180684,,,,raw;shoulder,2,C,207.033,0,0.0487619,-0.00512388,0.000256303,,,0,0.000185805,0.000421066,0.000421506,0.000421066,0.000598691,0.703309,0.0123406,0.000105896,0.0180684,0.0790773,1,0
3.9GPa,Data/Cell_29_integrated/3p9GPa.xy,5.495874,2.74963e-05,2.74963e-05,0.00847304,,,,raw,1,C,122.078,0,0.0496147,-0.00399902,2.74963e-05,,,0,0.000429053,0.00044509,0.000439581,0.000439581,0.000199103,2.2078,0.00983231,0.000100838,0.00847304,0.0158155,0,0
3.9GPa,Data/Cell_29_integrated/3p9GPa.xy,5.527505,0.00171383,0.00171383,0.0528669,,,,raw,1,C,117.961,0,0.0504033,-0.00353953,0.00171383,,,0,0.000380322,0.000306196,0.000486553,0.000306196,0.000170489,1.79597,0.0108865,0.000174001,0.0528669,0.0158155,0,0
3.9GPa,Data/Cell_29_integrated/3p9GPa.xy,5.574952,0.342645,0.342645,0,,,,matched,1,C,100.343,0,0.0494107,-0.00334485,0,w5:0.342645,5,0.342645,-0.000361746,-0.000164194,-0.000288737,-0.000288737,0.000329898,-0.875227,0.00838114,-0.000201645,0,0.0316309,0,0
3.9GPa,Data/Cell_29_integrated/3p9GPa.xy,5.606583,0.000573159,0.000573159,0.0230147,,,,raw;shoulder,2,C,208.037,0,0.0508036,-0.00203724,0.000573159,,,0,0.0002192,0.000389323,0.000312783,0.000312783,0.000389198,0.803658,0.00886802,0.000209341,0.0230147,0.0474464,1,0
3.9GPa,Data/Cell_29_integrated/3p9GPa.xy,5.638214,4.62655,4.62655,0,,,,matched,1,C,105.828,0,0.0503345,-0.00160953,0,w3:4.62655,3,4.62655,-3.25293e-05,6.37972e-05,0.000111057,6.37972e-05,0.000530877,0.120173,0.00961089,-0.00014113,0,0.0158155,0,0
3.9GPa,Data/Cell_29_integrated/3p9GPa.xy,5.764737,0.00818043,0.00818043,1.15802,,,,shoulder,1,C,100.008,0,0.0528049,-0.00513956,0.00818043,,,0,-0.0250293,-0.0129211,0.00496926,-0.0129211,0.017397,-0.742719,0.250507,0.000435427,1.15802,0.0158155,1,0
3.9GPa,Data/Cell_29_integrated/3p9GPa.xy,5.970338,0.000239247,0.000239247,0.0127141,,,,raw,1,C,100,0,0.0556654,-0.00607667,0.000239247,,,0,-0.0250639,0.00140004,-0.0113589,-0.0113589,0.0147041,-0.772498,-0.195809,-0.00156801,0.0127141,0.0158155,1,0
3.9GPa,Data/Cell_29_integrated/3p9GPa.xy,6.065231,0.000400093,0.000400093,0.0287093,,,,raw,1,C,100,0,0.0545684,-0.00694709,0.000400093,,,0,-0.00651776,0.00304812,-0.00424675,-0.00424675,0.00979166,-0.433711,-0.0560092,-4.09329e-05,0.0287093,0.0790773,1,0
3.9GPa,Data/Cell_29_integrated/3p9GPa.xy,6.081047,0.000198787,0.000198787,0.0435747,,,,shoulder,1,C,100,0,0.0545234,-0.00689958,0.000198787,,,0,-0.00312263,0.000813528,-0.00237261,-0.00237261,0.00252846,-0.93836,-0.0123812,-2.93423e-05,0.0435747,0.0158155,1,0
3.9GPa,Data/Cell_29_integrated/3p9GPa.xy,6.413172,0.000212948,0.000212948,0.0311204,,,,shoulder,1,C,100,0,0.0589056,-0.00432226,0.000212948,,,0,-0.000691052,0.000112409,-0.000308646,-0.000308646,0.000580843,-0.531376,0.00758591,0.000131785,0.0311204,0.0158155,1,0
3.9GPa,Data/Cell_29_integrated/3p9GPa.xy,6.428987,0.000896246,0.000896246,0.0271898,,,,raw,1,C,100.001,0,0.0590981,-0.0040382,0.000896246,,,0,-0.000514365,0.000203373,-0.000256345,-0.000256345,0.000636929,-0.40247,0.00722641,3.93878e-05,0.0271898,0.0316309,1,0
3.9GPa,Data/Cell_29_integrated/3p9GPa.xy,6.460618,1.52255e-05,1.52255e-05,0.0114982,,,,shoulder,1,C,100.527,0,0.0588287,-0.00293792,1.52255e-05,,,0,6.20692e-05,0.000539119,5.69598e-05,5.69598e-05,0.00108005,0.052738,0.00624042,1.09196e-05,0.0114982,0.0316309,1,0
3.9GPa,Data/Cell_29_integrated/3p9GPa.xy,6.761112,8.78358,8.78358,0,,,,matched,1,C,108.784,0,0.0615591,0.0660265,0,w3:8.78358,3,8.78358,-0.000190518,-0.00025945,0.0005462,-0.00025945,0.000451748,-0.574323,0.0168497,7.62956e-05,0,0.0158155,1,0
3.9GPa,Data/Cell_29_integrated/3p9GPa.xy,6.776927,11.6171,11.6171,0.0106336,,,,matched;raw,2,C,211.617,0,0.0616831,0.0608247,0.000124019,w5:11.6171,5,11.6171,-0.000806402,-0.000763568,-0.000350658,-0.000763568,0.000394357,-1.93623,0.0167173,-0.000147549,0.0106336,0.0316309,0,0
3.9GPa,Data/Cell_29_integrated/3p9GPa.xy,6.792743,18.794,18.794,0,,,,matched,1,C,118.794,0,0.0613234,0.0545725,0,w8:18.794,8,18.794,-0.00116438,-0.000981904,-0.000788718,-0.000981904,0.000257638,-3.81117,0.0165989,-0.000219743,0,0.0158155,0,0
3.9GPa,Data/Cell_29_integrated/3p9GPa.xy,7.045790,0.000272392,0.000272392,0.0276806,,,,raw,1,C,108.217,0,0.0655381,-0.0382737,0.000272392,,,0,0.000111179,0.000471698,0.000351507,0.000351507,0.000427789,0.82168,0.00102706,2.75607e-06,0.0276806,0.0474464,0,0
3.9GPa,Data/Cell_29_integrated/3p9GPa.xy,7.061606,8.57526e-05,8.57526e-05,0.0296415,,,,shoulder,1,C,100,0,0.0650105,-0.0445329,8.57526e-05,,,0,-0.000183996,-4.61665e-05,0.000219161,-4.61665e-05,0.000582588,-0.0792437,0.00121572,9.71375e-06,0.0296415,0.0158155,1,0
3.9GPa,Data/Cell_29_integrated/3p9GPa.xy,7.093237,5.33112e-05,5.33112e-05,0.00934747,,,,raw,1,C,100,0,0.0650366,-0.0572584,5.33112e-05,,,0,-0.000857723,-0.000475559,-0.000125646,-0.000475559,0.000737602,-0.644735,0.00239513,-0.00016093,0.00934747,0.0316309,0,0
3.9GPa,Data/Cell_29_integrated/3p9GPa.xy,7.156498,0.000702585,0.000702585,0.040582,,,,raw,1,C,100.001,0,0.0654464,-0.0778107,0.000702585,,,0,-0.000850731,-0.000258417,-0.000464496,-0.000464496,0.000766085,-0.606324,0.0062737,2.51717e-06,0.040582,0.0158155,0,0
3.9GPa,Data/Cell_29_integrated/3p9GPa.xy,7.346284,0.419736,0.419736,0.00820724,,,,matched;shoulder,2,C,200.42,0,0.0676002,-0.125493,3.81697e-06,w5:0.419736,5,0.419736,-0.000243531,0.00043187,-0.000529636,-0.000529636,0.00113258,-0.467636,0.0120082,-2.0928e-05,0.00820724,0.0316309,1,0
3.9GPa,Data/Cell_29_integrated/3p9GPa.xy,7.472808,0.00219014,0.00219014,0.872752,,,,shoulder,1,C,100.002,0,0.0699022,-0.148228,0.00219014,,,0,9.49235e-05,-0.00031548,0.00348932,-0.00031548,0.000943995,-0.334197,0.0188035,0.000742494,0.872752,0.0158155,1,0
3.9GPa,Data/Cell_29_integrated/3p9GPa.xy,8.311027,0.000117283,0.000117283,0.00856766,,,,raw,1,C,100,0,0.0778594,-0.0958362,0.000117283,,,0,-0.00232249,0.00209235,-0.00179329,-0.00179329,0.00306201,-0.585658,-0.0207016,8.44004e-05,0.00856766,0.0158155,1,0
3.9GPa,Data/Cell_29_integrated/3p9GPa.xy,8.326843,0.000613348,0.000613348,0.0494819,,,,shoulder,1,C,100.001,0,0.0777421,-0.0661093,0.000613348,,,0,-0.000498264,0.00165592,-0.000360414,-0.000360414,0.00153373,-0.234992,-0.00467801,0.000314715,0.0494819,0.0158155,1,0
